X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
-101.6542206,33.1495552,177262,851334,United States of America,0,20,Ap1,0,"{1:12.80,2:12.80}",12.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-12,2:1996-12-12}",US-NCSS,97P0183,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851343,United States of America,28,66,Ap3,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851344,United States of America,66,89,Bt,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851348,United States of America,145,165,3BCkb1,0,"{1:0.70,2:0.70}",0.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851349,United States of America,165,180,3BCkb2,0,"{1:0.40,2:0.40}",0.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2046127,33.2643051,177263,851350,United States of America,180,196,3BCkb3,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0184,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851353,United States of America,0,13,Ap1,0,"{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851354,United States of America,13,38,Ap2,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851357,United States of America,114,135,Btb1,0,"{1:3.60,2:3.60}",3.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851358,United States of America,135,157,Btb2,0,"{1:3.20,2:3.20}",3.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851359,United States of America,157,178,Btb3,0,"{1:2.00,2:2.00}",2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851360,United States of America,178,198,Bkb,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3474197,33.0177765,177264,851362,United States of America,221,251,BCkb2,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-17,2:1996-11-17}",US-NCSS,97P0185,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852980,United States of America,19,39,Bt1,0,"{1:7.40,2:7.40}",7.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852986,United States of America,150,183,B'tk1,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852987,United States of America,183,188,B'tk2,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.1708603,33.9358063,177576,852989,United States of America,10,25,A2,0,"{1:7.30,2:7.30}",7.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0515,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.1708603,33.9358063,177576,852990,United States of America,25,41,Bw,0,"{1:6.50,2:6.50}",6.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0515,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.1708603,33.9358063,177576,852992,United States of America,87,123,Bssk1,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0515,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4160309,33.9622498,177577,852996,United States of America,8,24,A2,0,"{1:6.10,2:6.10}",6.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:????-??-??,2:????-??-??}",US-NCSS,97P0516,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4160309,33.9622498,177577,852997,United States of America,24,44,Bw,0,"{1:5.60,2:5.60}",5.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:????-??-??,2:????-??-??}",US-NCSS,97P0516,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4160309,33.9622498,177577,852999,United States of America,96,130,,0,"{1:4.10,2:4.10}",4.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:????-??-??,2:????-??-??}",US-NCSS,97P0516,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4160309,33.9622498,177577,853001,United States of America,158,209,BCkss2,0,"{1:1.90,2:1.90}",1.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:????-??-??,2:????-??-??}",US-NCSS,97P0516,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4160309,33.9622498,177577,853002,United States of America,209,234,BCkss3,0,"{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:????-??-??,2:????-??-??}",US-NCSS,97P0516,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1875,33.9069443,153898,704513,United States of America,51,71,Bt2,0,"{1:5.80,2:5.80}",5.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1959-??-??,2:1959-??-??}",US-NCSS,40A4469,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1875,33.9069443,153898,704516,United States of America,168,198,Btk2,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1959-??-??,2:1959-??-??}",US-NCSS,40A4469,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1875,33.9069443,153898,704517,United States of America,198,274,Btk3,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1959-??-??,2:1959-??-??}",US-NCSS,40A4469,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7258301,33.7433319,161103,751897,United States of America,0,18,Ap,0,"{1:7.70,2:7.70}",7.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-7-1,2:1980-7-1}",US-NCSS,80P0346,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7258301,33.7433319,161103,751898,United States of America,18,30,Bt11,0,"{1:8.10,2:8.10}",8.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-7-1,2:1980-7-1}",US-NCSS,80P0346,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7258301,33.7433319,161103,751899,United States of America,30,43,Bt12,0,"{1:6.30,2:6.30}",6.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-7-1,2:1980-7-1}",US-NCSS,80P0346,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.7258301,33.7433319,161103,751900,United States of America,51,66,Bt2,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-7-1,2:1980-7-1}",US-NCSS,80P0346,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161428,754056,United States of America,0,15,Ap,0,"{1:7.40,2:7.40}",7.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-3,2:1980-9-3}",US-NCSS,81P0002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161428,754058,United States of America,33,61,Bt1,0,"{1:6.00,2:6.00}",6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-3,2:1980-9-3}",US-NCSS,81P0002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161428,754059,United States of America,61,86,Bt2,0,"{1:3.30,2:3.30}",3.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-3,2:1980-9-3}",US-NCSS,81P0002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161428,754061,United States of America,119,152,Btk1,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-3,2:1980-9-3}",US-NCSS,81P0002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161428,754063,United States of America,198,267,Btk3,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-3,2:1980-9-3}",US-NCSS,81P0002,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754064,United States of America,0,15,Ap,0,"{1:5.20,2:5.20}",5.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754065,United States of America,15,36,A,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754066,United States of America,36,57,Bt1,0,"{1:5.30,2:5.30}",5.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754067,United States of America,57,81,Bt2,0,"{1:3.80,2:3.80}",3.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754068,United States of America,81,109,Bt3,0,"{1:1.90,2:1.90}",1.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754069,United States of America,109,130,Bt4,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8211136,33.690834,161429,754071,United States of America,165,203,Btk2,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1980-9-1,2:1980-9-1}",US-NCSS,81P0003,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8019409,33.6575012,161871,756651,United States of America,65,111,Btk1,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-3,2:1981-6-3}",US-NCSS,81P0475,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8019409,33.6575012,161871,756653,United States of America,135,154,Btk22,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-3,2:1981-6-3}",US-NCSS,81P0475,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.8019409,33.6575012,161871,756654,United States of America,154,225,Btk3,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1981-6-3,2:1981-6-3}",US-NCSS,81P0475,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790206,United States of America,7,23,A2,0,"{1:5.50,2:5.50}",5.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790207,United States of America,23,41,Bt1,0,"{1:6.20,2:6.20}",6.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790209,United States of America,61,79,Bt3,0,"{1:3.40,2:3.40}",3.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790210,United States of America,79,115,Btk1,0,"{1:1.50,2:1.50}",1.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790211,United States of America,115,165,Btk2,0,"{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790213,United States of America,200,225,Btk4,0,"{1:0.90,2:0.90}",0.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790214,United States of America,225,250,Bw1,0,"{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790215,United States of America,250,270,Btk5,0,"{1:1.00,2:1.00}",1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9083328,33.6022224,167742,790216,United States of America,270,300,Btk6,0,"{1:0.60,2:0.60}",0.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1987-3-3,2:1987-3-3}",US-NCSS,87P0213,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
