# Soil Temperature - with Trace Gas Sampling,,,,
#,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/167,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/167.csv,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,
#,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,
# Use of the data constitutes acceptance of the terms.,,,,
#,,,,
#     VARIATE TABLE,,,,
"# date		date the measurement was taken",,,,
"# treatment		treatment the measurement was made from",,,,
"# replicate		replicate the measurement was made from",,,,
"# soil_temperature	celsius	soil temperature at 10 cm",,,,
"# year		year the measurement was taken",,,,
#,,,,
#,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,
#,,,,
#,,,celsius,
date,treatment,replicate,soil_temperature,year
9/30/1992,T1,R4,,1992
9/30/1992,T2,R1,,1992
9/30/1992,T2,R2,,1992
9/30/1992,T2,R3,,1992
9/30/1992,T2,R4,,1992
9/30/1992,T3,R1,,1992
9/30/1992,T3,R2,,1992
9/30/1992,T3,R3,,1992
9/30/1992,T3,R4,,1992
9/30/1992,T4,R1,,1992
9/30/1992,T4,R2,,1992
9/30/1992,T4,R3,,1992
9/30/1992,T4,R4,,1992
9/30/1992,T5,R1,,1992
9/30/1992,T5,R2,,1992
9/30/1992,T5,R3,,1992
9/30/1992,T5,R4,,1992
9/30/1992,T6,R1,,1992
9/30/1992,T6,R2,,1992
9/30/1992,T6,R3,,1992
9/30/1992,T6,R4,,1992
9/30/1992,T7,R1,,1992
9/30/1992,T7,R2,,1992
9/30/1992,T7,R3,,1992
9/30/1992,T7,R4,,1992
9/30/1992,T8,R1,,1992
9/30/1992,T8,R2,,1992
9/30/1992,T8,R3,,1992
9/30/1992,T8,R4,,1992
4/30/1993,T1,R1,,1993
4/30/1993,T1,R2,,1993
4/30/1993,T1,R3,,1993
4/30/1993,T1,R4,,1993
4/30/1993,T2,R1,,1993
4/30/1993,T2,R2,,1993
4/30/1993,T2,R3,,1993
4/30/1993,T2,R4,,1993
4/30/1993,T3,R1,,1993
4/30/1993,T3,R2,,1993
4/30/1993,T3,R3,,1993
4/30/1993,T3,R4,,1993
4/30/1993,T4,R1,,1993
4/30/1993,T4,R2,,1993
4/30/1993,T4,R3,,1993
4/30/1993,T4,R4,,1993
4/30/1993,T5,R1,,1993
4/30/1993,T5,R2,,1993
4/30/1993,T5,R3,,1993
4/30/1993,T5,R4,,1993
4/30/1993,T6,R1,,1993
4/30/1993,T6,R2,,1993
4/30/1993,T6,R3,,1993
4/30/1993,T6,R4,,1993
4/30/1993,T7,R1,,1993
4/30/1993,T7,R2,,1993
4/30/1993,T7,R3,,1993
4/30/1993,T7,R4,,1993
4/30/1993,T8,R1,,1993
4/30/1993,T8,R2,,1993
4/30/1993,T8,R3,,1993
4/30/1993,T8,R4,,1993
5/13/1993,T1,R1,,1993
5/13/1993,T1,R2,,1993
5/13/1993,T1,R3,,1993
5/13/1993,T1,R4,,1993
5/13/1993,T2,R1,,1993
5/13/1993,T2,R2,,1993
5/13/1993,T2,R3,,1993
5/13/1993,T2,R4,,1993
5/13/1993,T3,R1,,1993
5/13/1993,T3,R2,,1993
5/13/1993,T3,R3,,1993
5/13/1993,T3,R4,,1993
5/13/1993,T4,R1,,1993
5/13/1993,T4,R2,,1993
5/13/1993,T4,R3,,1993
5/13/1993,T4,R4,,1993
5/13/1993,T5,R1,,1993
5/13/1993,T5,R2,,1993
5/13/1993,T5,R3,,1993
5/13/1993,T5,R4,,1993
5/13/1993,T6,R1,,1993
5/13/1993,T6,R2,,1993
5/13/1993,T6,R3,,1993
5/13/1993,T6,R4,,1993
5/13/1993,T7,R1,,1993
5/13/1993,T7,R2,,1993
5/13/1993,T7,R3,,1993
5/13/1993,T7,R4,,1993
5/13/1993,T8,R1,,1993
5/13/1993,T8,R2,,1993
5/13/1993,T8,R3,,1993
5/13/1993,T8,R4,,1993
5/13/1993,TCF,R2,,1993
5/13/1993,TCF,R3,,1993
5/13/1993,TDF,R1,,1993
5/13/1993,TDF,R3,,1993
6/4/1993,T1,R1,,1993
6/4/1993,T1,R2,,1993
6/4/1993,T1,R3,,1993
6/4/1993,T1,R4,,1993
6/4/1993,T2,R1,,1993
6/4/1993,T2,R2,,1993
6/4/1993,T2,R3,,1993
6/4/1993,T2,R4,,1993
6/4/1993,T3,R1,,1993
6/4/1993,T3,R2,,1993
6/4/1993,T3,R3,,1993
6/4/1993,T3,R4,,1993
6/4/1993,T4,R1,,1993
6/4/1993,T4,R2,,1993
6/4/1993,T4,R3,,1993
6/4/1993,T4,R4,,1993
6/4/1993,T5,R1,,1993
6/4/1993,T5,R2,,1993
6/4/1993,T5,R3,,1993
6/4/1993,T5,R4,,1993
6/4/1993,T6,R1,,1993
6/4/1993,T6,R2,,1993
6/4/1993,T6,R3,,1993
6/4/1993,T6,R4,,1993
6/4/1993,T7,R1,,1993
6/4/1993,T7,R2,,1993
6/4/1993,T7,R3,,1993
6/4/1993,T7,R4,,1993
6/4/1993,T8,R1,,1993
6/4/1993,T8,R2,,1993
6/4/1993,T8,R3,,1993
6/4/1993,T8,R4,,1993
6/4/1993,TCF,R2,,1993
6/4/1993,TCF,R3,,1993
6/4/1993,TDF,R1,,1993
6/4/1993,TDF,R2,,1993
6/17/1993,T1,R1,,1993
6/17/1993,T1,R2,,1993
6/17/1993,T1,R3,,1993
6/17/1993,T1,R4,,1993
6/17/1993,T2,R1,,1993
6/17/1993,T2,R2,,1993
6/17/1993,T2,R3,,1993
6/17/1993,T2,R4,,1993
6/17/1993,T3,R1,,1993
6/17/1993,T3,R2,,1993
6/17/1993,T3,R3,,1993
6/17/1993,T3,R4,,1993
6/17/1993,T5,R1,,1993
6/17/1993,T5,R2,,1993
6/17/1993,T5,R3,,1993
6/17/1993,T5,R4,,1993
6/17/1993,T6,R1,,1993
6/17/1993,T6,R2,,1993
6/17/1993,T6,R3,,1993
6/17/1993,T6,R4,,1993
6/17/1993,T7,R1,,1993
6/17/1993,T7,R2,,1993
6/17/1993,T7,R3,,1993
6/17/1993,T7,R4,,1993
6/17/1993,T8,R1,,1993
6/17/1993,T8,R2,,1993
6/17/1993,T8,R3,,1993
6/17/1993,T8,R4,,1993
6/17/1993,TCF,R2,,1993
6/17/1993,TCF,R3,,1993
6/17/1993,TDF,R1,,1993
6/17/1993,TDF,R2,,1993
6/17/1993,TSF,R1,,1993
6/17/1993,TSF,R3,,1993
7/8/1993,T1,R1,,1993
7/8/1993,T1,R2,,1993
7/8/1993,T1,R3,,1993
7/8/1993,T1,R4,,1993
7/8/1993,T2,R1,,1993
7/8/1993,T2,R2,,1993
7/8/1993,T2,R3,,1993
7/8/1993,T2,R4,,1993
7/8/1993,T3,R1,,1993
7/8/1993,T3,R2,,1993
7/8/1993,T3,R3,,1993
7/8/1993,T3,R4,,1993
7/8/1993,T4,R1,,1993
7/8/1993,T4,R2,,1993
7/8/1993,T4,R3,,1993
7/8/1993,T4,R4,,1993
7/8/1993,T5,R1,,1993
7/8/1993,T5,R2,,1993
7/8/1993,T5,R3,,1993
7/8/1993,T5,R4,,1993
7/8/1993,T6,R1,,1993
7/8/1993,T6,R2,,1993
7/8/1993,T6,R3,,1993
7/8/1993,T6,R4,,1993
7/8/1993,T7,R1,,1993
7/8/1993,T7,R2,,1993
7/8/1993,T7,R3,,1993
7/8/1993,T7,R4,,1993
7/8/1993,T8,R1,,1993
7/8/1993,T8,R2,,1993
7/8/1993,T8,R3,,1993
7/8/1993,T8,R4,,1993
7/8/1993,TCF,R2,,1993
7/8/1993,TCF,R3,,1993
7/8/1993,TDF,R1,,1993
7/8/1993,TDF,R2,,1993
7/8/1993,TSF,R1,,1993
7/8/1993,TSF,R3,,1993
7/13/1993,T1,R1,,1993
7/13/1993,T1,R2,,1993
7/13/1993,T1,R3,,1993
7/13/1993,T1,R4,,1993
7/13/1993,T2,R1,,1993
7/13/1993,T2,R2,,1993
7/13/1993,T2,R3,,1993
7/13/1993,T2,R4,,1993
7/19/1993,T1,R1,,1993
7/19/1993,T1,R2,,1993
7/19/1993,T1,R3,,1993
7/19/1993,T1,R4,,1993
7/19/1993,T2,R1,,1993
7/19/1993,T2,R2,,1993
7/19/1993,T2,R3,,1993
7/19/1993,T2,R4,,1993
7/30/1993,T1,R1,,1993
7/30/1993,T1,R2,,1993
7/30/1993,T1,R3,,1993
7/30/1993,T1,R4,,1993
7/30/1993,T2,R1,,1993
7/30/1993,T2,R2,,1993
7/30/1993,T2,R3,,1993
7/30/1993,T2,R4,,1993
7/30/1993,T3,R1,,1993
7/30/1993,T3,R2,,1993
7/30/1993,T3,R3,,1993
7/30/1993,T3,R4,,1993
7/30/1993,T4,R1,,1993
7/30/1993,T4,R2,,1993
7/30/1993,T4,R3,,1993
7/30/1993,T4,R4,,1993
7/30/1993,T5,R1,,1993
7/30/1993,T5,R2,,1993
7/30/1993,T5,R3,,1993
7/30/1993,T5,R4,,1993
7/30/1993,T6,R1,,1993
7/30/1993,T6,R2,,1993
7/30/1993,T6,R3,,1993
7/30/1993,T6,R4,,1993
7/30/1993,T7,R1,,1993
7/30/1993,T7,R2,,1993
7/30/1993,T7,R3,,1993
7/30/1993,T7,R4,,1993
7/30/1993,T8,R1,,1993
7/30/1993,T8,R2,,1993
7/30/1993,T8,R3,,1993
7/30/1993,T8,R4,,1993
7/30/1993,TCF,R2,,1993
7/30/1993,TCF,R3,,1993
7/30/1993,TDF,R1,,1993
7/30/1993,TDF,R2,,1993
7/30/1993,TSF,R1,,1993
7/30/1993,TSF,R3,,1993
8/20/1993,T1,R1,,1993
8/20/1993,T1,R2,,1993
8/20/1993,T1,R3,,1993
8/20/1993,T1,R4,,1993
8/20/1993,T2,R1,,1993
8/20/1993,T2,R2,,1993
8/20/1993,T2,R3,,1993
8/20/1993,T2,R4,,1993
8/20/1993,T4,R1,,1993
8/20/1993,T4,R2,,1993
8/20/1993,T4,R3,,1993
8/20/1993,T4,R4,,1993
8/20/1993,T8,R1,,1993
8/20/1993,T8,R2,,1993
8/20/1993,T8,R3,,1993
8/20/1993,T8,R4,,1993
8/25/1993,T1,R1,,1993
8/25/1993,T1,R2,,1993
8/25/1993,T1,R3,,1993
8/25/1993,T1,R4,,1993
8/25/1993,T2,R1,,1993
8/25/1993,T2,R2,,1993
8/25/1993,T2,R3,,1993
8/25/1993,T2,R4,,1993
8/25/1993,T3,R1,,1993
8/25/1993,T3,R2,,1993
8/25/1993,T3,R3,,1993
8/25/1993,T3,R4,,1993
8/25/1993,T4,R1,,1993
8/25/1993,T4,R2,,1993
8/25/1993,T4,R3,,1993
8/25/1993,T4,R4,,1993
8/25/1993,T5,R1,,1993
8/25/1993,T5,R2,,1993
8/25/1993,T5,R3,,1993
8/25/1993,T5,R4,,1993
8/25/1993,T6,R1,,1993
8/25/1993,T6,R2,,1993
8/25/1993,T6,R3,,1993
8/25/1993,T6,R4,,1993
8/25/1993,T7,R1,,1993
8/25/1993,T7,R2,,1993
8/25/1993,T7,R3,,1993
8/25/1993,T7,R4,,1993
8/25/1993,T8,R1,,1993
8/25/1993,T8,R2,,1993
8/25/1993,T8,R3,,1993
8/25/1993,T8,R4,,1993
8/25/1993,TCF,R2,,1993
8/25/1993,TCF,R3,,1993
8/25/1993,TDF,R1,,1993
8/25/1993,TDF,R2,,1993
8/25/1993,TSF,R1,,1993
8/25/1993,TSF,R3,,1993
9/1/1993,T1,R1,,1993
9/1/1993,T1,R2,,1993
9/1/1993,T1,R3,,1993
9/1/1993,T1,R4,,1993
9/1/1993,T2,R1,,1993
9/1/1993,T2,R2,,1993
9/1/1993,T2,R3,,1993
9/1/1993,T2,R4,,1993
9/1/1993,T4,R1,,1993
9/1/1993,T4,R2,,1993
9/1/1993,T4,R3,,1993
9/1/1993,T4,R4,,1993
9/1/1993,T8,R1,,1993
9/1/1993,T8,R2,,1993
9/1/1993,T8,R3,,1993
9/1/1993,T8,R4,,1993
9/9/1993,T1,R1,,1993
9/9/1993,T1,R2,,1993
9/9/1993,T1,R3,,1993
9/9/1993,T1,R4,,1993
9/9/1993,T2,R1,,1993
9/9/1993,T2,R2,,1993
9/9/1993,T2,R3,,1993
9/9/1993,T2,R4,,1993
9/9/1993,T4,R1,,1993
9/9/1993,T4,R2,,1993
9/9/1993,T4,R3,,1993
9/9/1993,T4,R4,,1993
9/9/1993,T8,R1,,1993
9/9/1993,T8,R2,,1993
9/9/1993,T8,R3,,1993
9/9/1993,T8,R4,,1993
9/15/1993,T1,R1,,1993
9/15/1993,T1,R2,,1993
9/15/1993,T1,R3,,1993
9/15/1993,T1,R4,,1993
9/15/1993,T2,R1,,1993
9/15/1993,T2,R2,,1993
9/15/1993,T2,R3,,1993
9/15/1993,T2,R4,,1993
9/15/1993,T3,R1,,1993
9/15/1993,T3,R2,,1993
9/15/1993,T3,R3,,1993
9/15/1993,T3,R4,,1993
9/15/1993,T4,R1,,1993
9/15/1993,T4,R2,,1993
9/15/1993,T4,R3,,1993
9/15/1993,T4,R4,,1993
9/15/1993,T5,R1,,1993
9/15/1993,T5,R2,,1993
9/15/1993,T5,R3,,1993
9/15/1993,T5,R4,,1993
9/15/1993,T6,R1,,1993
9/15/1993,T6,R2,,1993
9/15/1993,T6,R3,,1993
9/15/1993,T6,R4,,1993
9/15/1993,T7,R1,,1993
9/15/1993,T7,R2,,1993
9/15/1993,T7,R3,,1993
9/15/1993,T7,R4,,1993
9/15/1993,T8,R1,,1993
9/15/1993,T8,R2,,1993
9/15/1993,T8,R3,,1993
9/15/1993,T8,R4,,1993
9/15/1993,TCF,R2,,1993
9/15/1993,TCF,R3,,1993
9/15/1993,TDF,R1,,1993
9/15/1993,TDF,R2,,1993
9/15/1993,TSF,R1,,1993
9/15/1993,TSF,R3,,1993
9/22/1993,T1,R1,,1993
9/22/1993,T1,R2,,1993
9/22/1993,T1,R3,,1993
9/22/1993,T1,R4,,1993
9/22/1993,T2,R1,,1993
9/22/1993,T2,R2,,1993
9/22/1993,T2,R3,,1993
9/22/1993,T2,R4,,1993
9/22/1993,T4,R1,,1993
9/22/1993,T4,R2,,1993
9/22/1993,T4,R3,,1993
9/22/1993,T4,R4,,1993
9/22/1993,T8,R1,,1993
9/22/1993,T8,R2,,1993
9/22/1993,T8,R3,,1993
9/22/1993,T8,R4,,1993
9/30/1993,T1,R1,,1993
9/30/1993,T1,R2,,1993
9/30/1993,T1,R3,,1993
9/30/1993,T1,R4,,1993
9/30/1993,T2,R1,,1993
9/30/1993,T2,R2,,1993
9/30/1993,T2,R3,,1993
9/30/1993,T2,R4,,1993
9/30/1993,T4,R1,,1993
9/30/1993,T4,R2,,1993
9/30/1993,T4,R3,,1993
9/30/1993,T4,R4,,1993
9/30/1993,T8,R1,,1993
9/30/1993,T8,R2,,1993
9/30/1993,T8,R3,,1993
9/30/1993,T8,R4,,1993
10/6/1993,T1,R1,,1993
10/6/1993,T1,R2,,1993
10/6/1993,T1,R3,,1993
10/6/1993,T1,R4,,1993
10/6/1993,T2,R1,,1993
10/6/1993,T2,R2,,1993
10/6/1993,T2,R3,,1993
10/6/1993,T2,R4,,1993
10/6/1993,T4,R1,,1993
10/6/1993,T4,R2,,1993
10/6/1993,T4,R3,,1993
10/6/1993,T4,R4,,1993
10/6/1993,T8,R1,,1993
10/6/1993,T8,R2,,1993
10/6/1993,T8,R3,,1993
10/6/1993,T8,R4,,1993
10/13/1993,T1,R1,,1993
10/13/1993,T1,R2,,1993
10/13/1993,T1,R3,,1993
10/13/1993,T1,R4,,1993
10/13/1993,T2,R1,,1993
10/13/1993,T2,R2,,1993
10/13/1993,T2,R3,,1993
10/13/1993,T2,R4,,1993
10/13/1993,T3,R1,,1993
10/13/1993,T3,R2,,1993
10/13/1993,T3,R3,,1993
10/13/1993,T3,R4,,1993
10/13/1993,T4,R1,,1993
10/13/1993,T4,R2,,1993
10/13/1993,T4,R3,,1993
10/13/1993,T4,R4,,1993
10/13/1993,T5,R1,,1993
10/13/1993,T5,R2,,1993
10/13/1993,T5,R3,,1993
10/13/1993,T5,R4,,1993
10/13/1993,T6,R1,,1993
10/13/1993,T6,R2,,1993
10/13/1993,T6,R3,,1993
10/13/1993,T6,R4,,1993
10/13/1993,T7,R1,,1993
10/13/1993,T7,R2,,1993
10/13/1993,T7,R3,,1993
10/13/1993,T7,R4,,1993
10/13/1993,T8,R1,,1993
10/13/1993,T8,R2,,1993
10/13/1993,T8,R3,,1993
10/13/1993,T8,R4,,1993
10/13/1993,TCF,R2,,1993
10/13/1993,TCF,R3,,1993
10/13/1993,TDF,R1,,1993
10/13/1993,TDF,R2,,1993
10/13/1993,TSF,R1,,1993
10/13/1993,TSF,R3,,1993
4/14/1994,T1,R1,,1994
4/14/1994,T1,R2,,1994
4/14/1994,T1,R3,,1994
4/14/1994,T1,R4,,1994
4/14/1994,T2,R1,,1994
4/14/1994,T2,R2,,1994
4/14/1994,T2,R3,,1994
4/14/1994,T2,R4,,1994
4/14/1994,T3,R1,,1994
4/14/1994,T3,R2,,1994
4/14/1994,T3,R3,,1994
4/14/1994,T3,R4,,1994
4/14/1994,T4,R1,,1994
4/14/1994,T4,R2,,1994
4/14/1994,T4,R3,,1994
4/14/1994,T4,R4,,1994
4/14/1994,T5,R1,,1994
4/14/1994,T5,R2,,1994
4/14/1994,T5,R3,,1994
4/14/1994,T5,R4,,1994
4/14/1994,T6,R1,,1994
4/14/1994,T6,R2,,1994
4/14/1994,T6,R3,,1994
4/14/1994,T6,R4,,1994
4/14/1994,T7,R1,,1994
4/14/1994,T7,R2,,1994
4/14/1994,T7,R3,,1994
4/14/1994,T7,R4,,1994
4/14/1994,T8,R1,,1994
4/14/1994,T8,R2,,1994
4/14/1994,T8,R3,,1994
4/14/1994,T8,R4,,1994
4/14/1994,TCF,R2,,1994
4/14/1994,TCF,R3,,1994
4/14/1994,TDF,R1,,1994
4/14/1994,TDF,R2,,1994
4/14/1994,TSF,R1,,1994
4/14/1994,TSF,R3,,1994
5/2/1994,T1,R1,,1994
5/2/1994,T1,R2,,1994
5/2/1994,T1,R3,,1994
5/2/1994,T1,R4,,1994
5/2/1994,T2,R1,,1994
5/2/1994,T2,R2,,1994
5/2/1994,T2,R3,,1994
5/2/1994,T2,R4,,1994
5/2/1994,T3,R1,,1994
5/2/1994,T3,R2,,1994
5/2/1994,T3,R3,,1994
5/2/1994,T3,R4,,1994
5/2/1994,T4,R1,,1994
5/2/1994,T4,R2,,1994
5/2/1994,T4,R3,,1994
5/2/1994,T4,R4,,1994
5/2/1994,T5,R1,,1994
5/2/1994,T5,R2,,1994
5/2/1994,T5,R3,,1994
5/2/1994,T5,R4,,1994
5/2/1994,T6,R1,,1994
5/2/1994,T6,R2,,1994
5/2/1994,T6,R3,,1994
5/2/1994,T6,R4,,1994
5/2/1994,T7,R1,,1994
5/2/1994,T7,R2,,1994
5/2/1994,T7,R3,,1994
5/2/1994,T7,R4,,1994
5/2/1994,T8,R1,,1994
5/2/1994,T8,R2,,1994
5/2/1994,T8,R3,,1994
5/2/1994,T8,R4,,1994
5/2/1994,TCF,R2,,1994
5/2/1994,TCF,R3,,1994
5/2/1994,TDF,R1,,1994
5/2/1994,TDF,R2,,1994
5/2/1994,TSF,R1,,1994
5/2/1994,TSF,R3,,1994
5/12/1994,T1,R1,,1994
5/12/1994,T1,R2,,1994
5/12/1994,T1,R3,,1994
5/12/1994,T1,R4,,1994
5/12/1994,T2,R1,,1994
5/12/1994,T2,R2,,1994
5/12/1994,T2,R3,,1994
5/12/1994,T2,R4,,1994
5/12/1994,T4,R1,,1994
5/12/1994,T4,R2,,1994
5/12/1994,T4,R3,,1994
5/12/1994,T4,R4,,1994
5/12/1994,T8,R1,,1994
5/12/1994,T8,R2,,1994
5/12/1994,T8,R3,,1994
5/12/1994,T8,R4,,1994
5/18/1994,T1,R1,,1994
5/18/1994,T1,R2,,1994
5/18/1994,T1,R3,,1994
5/18/1994,T1,R4,,1994
5/18/1994,T2,R1,,1994
5/18/1994,T2,R2,,1994
5/18/1994,T2,R3,,1994
5/18/1994,T2,R4,,1994
5/18/1994,T4,R1,,1994
5/18/1994,T4,R2,,1994
5/18/1994,T4,R3,,1994
5/18/1994,T4,R4,,1994
5/18/1994,T8,R1,,1994
5/18/1994,T8,R2,,1994
5/18/1994,T8,R3,,1994
5/18/1994,T8,R4,,1994
5/24/1994,T1,R1,,1994
5/24/1994,T1,R2,,1994
5/24/1994,T1,R3,,1994
5/24/1994,T1,R4,,1994
5/24/1994,T2,R1,,1994
5/24/1994,T2,R2,,1994
5/24/1994,T2,R3,,1994
5/24/1994,T2,R4,,1994
5/24/1994,T4,R1,,1994
5/24/1994,T4,R2,,1994
5/24/1994,T4,R3,,1994
5/24/1994,T4,R4,,1994
5/24/1994,T8,R1,,1994
5/24/1994,T8,R2,,1994
5/24/1994,T8,R3,,1994
5/24/1994,T8,R4,,1994
6/3/1994,T1,R1,,1994
6/3/1994,T1,R2,,1994
6/3/1994,T1,R3,,1994
6/3/1994,T1,R4,,1994
6/3/1994,T2,R1,,1994
6/3/1994,T2,R2,,1994
6/3/1994,T2,R3,,1994
6/3/1994,T2,R4,,1994
6/3/1994,T3,R1,,1994
6/3/1994,T3,R2,,1994
6/3/1994,T3,R3,,1994
6/3/1994,T3,R4,,1994
6/3/1994,T4,R1,,1994
6/3/1994,T4,R2,,1994
6/3/1994,T4,R3,,1994
6/3/1994,T4,R4,,1994
6/3/1994,T5,R1,,1994
6/3/1994,T5,R2,,1994
6/3/1994,T5,R3,,1994
6/3/1994,T5,R4,,1994
6/3/1994,T6,R1,,1994
6/3/1994,T6,R2,,1994
6/3/1994,T6,R3,,1994
6/3/1994,T6,R4,,1994
6/3/1994,T7,R1,,1994
6/3/1994,T7,R2,,1994
6/3/1994,T7,R3,,1994
6/3/1994,T7,R4,,1994
6/3/1994,T8,R1,,1994
6/3/1994,T8,R2,,1994
6/3/1994,T8,R3,,1994
6/3/1994,T8,R4,,1994
6/3/1994,TCF,R2,,1994
6/3/1994,TCF,R3,,1994
6/3/1994,TDF,R1,,1994
6/3/1994,TDF,R2,,1994
6/3/1994,TSF,R1,,1994
6/3/1994,TSF,R3,,1994
6/7/1994,T1,R1,,1994
6/7/1994,T1,R2,,1994
6/7/1994,T1,R3,,1994
6/7/1994,T1,R4,,1994
6/7/1994,T2,R1,,1994
6/7/1994,T2,R2,,1994
6/7/1994,T2,R3,,1994
6/7/1994,T2,R4,,1994
6/7/1994,T4,R1,,1994
6/7/1994,T4,R2,,1994
6/7/1994,T4,R3,,1994
6/7/1994,T4,R4,,1994
6/7/1994,T8,R1,,1994
6/7/1994,T8,R2,,1994
6/7/1994,T8,R3,,1994
6/7/1994,T8,R4,,1994
6/17/1994,T1,R1,,1994
6/17/1994,T1,R2,,1994
6/17/1994,T1,R3,,1994
6/17/1994,T1,R4,,1994
6/17/1994,T2,R1,,1994
6/17/1994,T2,R2,,1994
6/17/1994,T2,R3,,1994
6/17/1994,T2,R4,,1994
6/17/1994,T4,R1,,1994
6/17/1994,T4,R2,,1994
6/17/1994,T4,R3,,1994
6/17/1994,T4,R4,,1994
6/17/1994,T8,R1,,1994
6/17/1994,T8,R2,,1994
6/17/1994,T8,R3,,1994
6/17/1994,T8,R4,,1994
6/28/1994,T1,R1,,1994
6/28/1994,T1,R2,,1994
6/28/1994,T1,R3,,1994
6/28/1994,T1,R4,,1994
6/28/1994,T2,R1,,1994
6/28/1994,T2,R2,,1994
6/28/1994,T2,R3,,1994
6/28/1994,T2,R4,,1994
6/28/1994,T3,R1,,1994
6/28/1994,T3,R2,,1994
6/28/1994,T3,R3,,1994
6/28/1994,T3,R4,,1994
6/28/1994,T4,R1,,1994
6/28/1994,T4,R2,,1994
6/28/1994,T4,R3,,1994
6/28/1994,T4,R4,,1994
6/28/1994,T5,R1,,1994
6/28/1994,T5,R2,,1994
6/28/1994,T5,R3,,1994
6/28/1994,T5,R4,,1994
6/28/1994,T6,R1,,1994
6/28/1994,T6,R2,,1994
6/28/1994,T6,R3,,1994
6/28/1994,T6,R4,,1994
6/28/1994,T7,R1,,1994
6/28/1994,T7,R2,,1994
6/28/1994,T7,R3,,1994
6/28/1994,T7,R4,,1994
6/28/1994,T8,R1,,1994
6/28/1994,T8,R2,,1994
6/28/1994,T8,R3,,1994
6/28/1994,T8,R4,,1994
6/28/1994,TCF,R2,,1994
6/28/1994,TCF,R3,,1994
6/28/1994,TDF,R1,,1994
6/28/1994,TDF,R2,,1994
6/28/1994,TSF,R1,,1994
6/28/1994,TSF,R3,,1994
7/19/1994,T1,R1,,1994
7/19/1994,T1,R2,,1994
7/19/1994,T1,R3,,1994
7/19/1994,T1,R4,,1994
7/19/1994,T2,R1,,1994
7/19/1994,T2,R2,,1994
7/19/1994,T2,R3,,1994
7/19/1994,T2,R4,,1994
7/19/1994,T3,R1,,1994
7/19/1994,T3,R2,,1994
7/19/1994,T3,R3,,1994
7/19/1994,T3,R4,,1994
7/19/1994,T4,R1,,1994
7/19/1994,T4,R2,,1994
7/19/1994,T4,R3,,1994
7/19/1994,T4,R4,,1994
7/19/1994,T5,R1,,1994
7/19/1994,T5,R2,,1994
7/19/1994,T5,R3,,1994
7/19/1994,T5,R4,,1994
7/19/1994,T6,R1,,1994
7/19/1994,T6,R2,,1994
7/19/1994,T6,R3,,1994
7/19/1994,T6,R4,,1994
7/19/1994,T7,R1,,1994
7/19/1994,T7,R2,,1994
7/19/1994,T7,R3,,1994
7/19/1994,T7,R4,,1994
7/19/1994,T8,R1,,1994
7/19/1994,T8,R2,,1994
7/19/1994,T8,R3,,1994
7/19/1994,T8,R4,,1994
7/19/1994,TCF,R2,,1994
7/19/1994,TCF,R3,,1994
7/19/1994,TDF,R1,,1994
7/19/1994,TDF,R2,,1994
7/19/1994,TSF,R1,,1994
7/19/1994,TSF,R3,,1994
7/26/1994,T1,R1,,1994
7/26/1994,T1,R2,,1994
7/26/1994,T1,R3,,1994
7/26/1994,T1,R4,,1994
7/26/1994,T2,R1,,1994
7/26/1994,T2,R2,,1994
7/26/1994,T2,R3,,1994
7/26/1994,T2,R4,,1994
7/26/1994,T4,R1,,1994
7/26/1994,T4,R2,,1994
7/26/1994,T4,R3,,1994
7/26/1994,T4,R4,,1994
7/26/1994,T8,R1,,1994
7/26/1994,T8,R2,,1994
7/26/1994,T8,R3,,1994
7/26/1994,T8,R4,,1994
8/9/1994,T1,R1,,1994
8/9/1994,T1,R2,,1994
8/9/1994,T1,R3,,1994
8/9/1994,T1,R4,,1994
8/9/1994,T2,R1,,1994
8/9/1994,T2,R2,,1994
8/9/1994,T2,R3,,1994
8/9/1994,T2,R4,,1994
8/9/1994,T3,R1,,1994
8/9/1994,T3,R2,,1994
8/9/1994,T3,R3,,1994
8/9/1994,T3,R4,,1994
8/9/1994,T4,R1,,1994
8/9/1994,T4,R2,,1994
8/9/1994,T4,R3,,1994
8/9/1994,T4,R4,,1994
8/9/1994,T5,R1,,1994
8/9/1994,T5,R2,,1994
8/9/1994,T5,R3,,1994
8/9/1994,T5,R4,,1994
8/9/1994,T6,R1,,1994
8/9/1994,T6,R2,,1994
8/9/1994,T6,R3,,1994
8/9/1994,T6,R4,,1994
8/9/1994,T7,R1,,1994
8/9/1994,T7,R2,,1994
8/9/1994,T7,R3,,1994
8/9/1994,T7,R4,,1994
8/9/1994,T8,R1,,1994
8/9/1994,T8,R2,,1994
8/9/1994,T8,R3,,1994
8/9/1994,T8,R4,,1994
8/9/1994,TCF,R2,,1994
8/9/1994,TCF,R3,,1994
8/9/1994,TDF,R1,,1994
8/9/1994,TDF,R2,,1994
8/9/1994,TSF,R1,,1994
