# Soil Bulk Density by Depth - Deep Cores,,,,,,,,,,,
#,,,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/308,,,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/308.csv,,,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml,,,,,,,,,,,
#,,,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,,,
#,,,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,,,
"# year		sample year",,,,,,,,,,,
"# treatment		treatment that was sampled",,,,,,,,,,,
"# replicate		replicate plot that was sampled",,,,,,,,,,,
"# station		station within the plot that was sampled",,,,,,,,,,,
"# core		core identifier for the station (generally two cores were taken per station)",,,,,,,,,,,
"# section		horizon section (cores were divided into surface", middle and deep sections pre 2013 and by depth in 2013),,,,,,,,,,
"# horizon_length	centimeter	length of the horizon sampled",,,,,,,,,,,
"# core_volume_cm3	cubicCentimeter	core volume of the section",,,,,,,,,,,
"# gravel_free_bulk_density	gramsPerCubicCentimeter	bulk density of the gravel free portion of the soil (gravel >4 mm	removed)",,,,,,,,,,,
"# total_bulk_density	gramsPerCubicCentimeter	bulk density (including any gravel)",,,,,,,,,,,
"# gravel_weight_g	gram	",,,,,,,,,,,
"# comments		any observations relating to this core",,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,,,,,,,
#2019-1-16 Sven Bohm. For the 2013 samples the dry weights were incorrectly calculated as wet * (1-moisture) when it should have been wet /(1+moisture) . The error has been corrected.,,,,,,,,,,,
#2019-1-18 Sven Bohm. re include the gravel free bulk density in the output.,,,,,,,,,,,
2001,T5,R5,S4,1,Surface,21,593.76,1.61,1.69,50.09,
2001,T5,R5,S4,1,Middle,40,1130.97,1.69,1.78,92.69,
2001,T5,R5,S4,1,Deep,39,1102.7,1.73,1.85,132.78,
2001,T5,R5,S4,2,Surface,20,565.49,1.58,1.66,42.73,
2001,T5,R5,S4,2,Middle,38,1074.42,1.76,1.78,29.12,
2001,T5,R5,S4,2,Deep,42,1187.52,1.73,1.85,145.26,
2001,T5,R5,S5,1,Surface,27,763.41,1.54,1.64,76.92,
2001,T5,R5,S5,1,Middle,37,1046.15,1.64,1.77,135.92,
2001,T5,R5,S5,1,Deep,36,1017.88,1.56,1.73,181.78,
2001,T5,R5,S5,2,Surface,31,876.5,1.56,1.62,50.75,
2001,T5,R5,S5,2,Middle,44,1244.07,1.65,1.76,146.21,
2001,T5,R5,S5,2,Deep,25,706.86,1.36,1.81,315.47,
2001,T5,R6,S1,1,Surface,24,452.39,1.28,1.4,55.17,root mass 3cm included in BD
2001,T5,R6,S1,1,Middle,23,650.31,1.78,1.82,26.6,charcoal
2001,T5,R6,S1,1,Deep,53,1498.54,1.74,1.81,106.43,
2001,T5,R6,S1,2,Surface,23,650.31,1.36,1.53,107.98,
2001,T5,R6,S1,2,Middle,26,735.13,1.64,1.81,126.61,
2001,T5,R6,S1,2,Deep,51,1441.99,1.6,1.63,50.41,charcoal
2001,T5,R6,S2,1,Surface,34,961.33,1.34,1.39,53.56,
2001,T5,R6,S2,1,Middle,12,339.29,1.63,1.75,40.51,
2001,T5,R6,S2,1,Deep,54,1272.35,1.83,1.89,81.71,
2001,T5,R6,S2,2,Surface,33,933.05,1.39,1.42,28.61,compressed to 96 cm
2001,T5,R6,S2,2,Middle,18,508.94,1.43,1.81,189.26,
2001,T5,R6,S2,2,Deep,49,1272.35,1.62,1.72,125.51,
2001,T5,R6,S3,1,Surface,22,622.04,1.47,1.52,32.16,
2001,T5,R6,S3,1,Middle,27,763.41,1.73,1.84,81.42,
2001,T5,R6,S3,1,Deep,51,848.23,1.73,1.91,154.2,
2001,T5,R6,S3,2,Surface,16,452.39,1.55,1.6,19.56,
2001,T5,R6,S3,2,Middle,25,706.86,1.7,1.76,41.98,
2001,T5,R6,S3,2,Deep,59,1272.35,1.72,1.86,179.03,
2001,T5,R6,S4,1,Surface,21,593.76,1.52,1.61,52.82,root mass
2001,T5,R6,S4,1,Middle,32,904.78,1.75,1.79,35.81,
2001,T5,R6,S4,1,Deep,47,1328.89,1.71,1.73,18.94,
2001,T5,R6,S4,2,Surface,23,650.31,1.4,1.45,28.89,root mass
2001,T5,R6,S4,2,Middle,27,763.41,1.81,1.84,22.87,
2001,T5,R6,S4,2,Deep,50,1413.72,1.63,1.8,240.9,
2001,T5,R6,S5,1,Surface,24,678.58,1.37,1.41,25.92,root mass
2001,T5,R6,S5,1,Middle,48,1357.17,1.74,1.8,70.08,
2001,T5,R6,S5,1,Deep,28,791.68,1.77,1.93,122.63,
2001,T5,R6,S5,2,Surface,22,622.04,1.43,1.49,35.67,root mass
2001,T5,R6,S5,2,Middle,16,452.39,1.58,1.7,54.79,
2001,T5,R6,S5,2,Deep,62,1753.01,1.65,1.7,98.12,charcoal
2001,T6,R1,S1,1,Surface,21,593.76,1.71,1.74,18.2,
2001,T6,R1,S1,1,Middle,36,1017.88,1.88,1.95,65.2,
2001,T6,R1,S1,1,Deep,43,1215.8,1.82,1.94,154.98,
2001,T6,R1,S1,2,Surface,23,650.31,1.63,1.66,20.22,
2001,T6,R1,S1,2,Middle,28,791.68,1.85,1.88,23.93,
2001,T6,R1,S1,2,Deep,49,1385.44,1.56,1.79,326.12,
2001,T6,R1,S2,1,Surface,23,650.31,1.74,1.76,13.45,
2001,T6,R1,S2,1,Middle,30,848.23,1.81,1.91,84.43,
2001,T6,R1,S2,1,Deep,40,1130.97,1.72,1.84,136.18,"* actually 38 cm, no soil past 91 cm in the tube"
2001,T6,R1,S2,2,Surface,29,819.96,1.65,1.66,14.36,* changes drom 15 to 29cm based on clear color  change
2001,T6,R1,S2,2,Deep,39,1102.7,1.55,1.72,190.11,* actual measured length 35
2001,T6,R1,S3,1,Surface,17,480.66,1.66,1.68,7.33,fungi
2001,T6,R1,S3,1,Middle,48,1357.17,1.81,1.88,85.03,
2001,T6,R1,S3,1,Deep,35,989.6,1.88,1.97,95.99,fungi
2001,T6,R1,S3,2,Surface,26,735.13,1.58,1.59,4.57,fungi
2001,T6,R1,S3,2,Middle,61,1724.73,1.91,1.98,132.01,
2001,T6,R1,S3,2,Deep,13,367.57,1.85,1.92,25.7,fungi
2001,T6,R1,S4,1,Surface,22,622.04,1.68,1.79,68.1,
2001,T6,R1,S4,1,Middle,32,904.78,1.8,1.85,45.97,
2001,T6,R1,S4,1,Deep,46,1300.62,1.7,1.94,306.9,
2001,T6,R1,S4,2,Surface,22,622.04,1.64,1.66,9.6,
2001,T6,R1,S4,2,Middle,29,819.96,1.71,1.75,32.74,
2001,T6,R1,S4,2,Deep,49,1385.44,1.71,1.85,190.56,
2001,T6,R1,S5,1,Surface,22,622.04,1.78,1.84,38.65,
2001,T6,R1,S5,1,Middle,22,622.04,1.79,1.91,76.4,
2001,T6,R1,S5,1,Deep,56,1583.36,1.84,1.9,92.29,
2001,T6,R1,S5,2,Surface,21,593.76,1.77,1.83,34.28,
2001,T6,R1,S5,2,Middle,26,735.13,1.66,1.82,119.1,
2001,T6,R1,S5,2,Deep,53,1498.54,1.78,1.94,236.61,
2001,T6,R2,S1,1,Surface,9,254.47,1.55,1.58,8.41,fungi
2001,T6,R2,S1,1,Middle,34,961.33,1.52,1.58,50.1,
2001,T6,R2,S1,1,Deep,57,1611.64,1.68,1.86,287.7,
2001,T6,R2,S1,2,Surface,11,311.02,1.42,1.48,20.08,fungi
2001,T6,R2,S1,2,Middle,44,1244.07,1.68,1.73,52.44,
2001,T6,R2,S1,2,Deep,45,1272.35,1.57,1.85,359.96,
2001,T6,R2,S2,1,Surface,14,395.84,1.49,1.53,16.57,fungi
2001,T6,R2,S2,1,Middle,33,933.05,1.62,1.68,58.41,
2001,T6,R2,S2,1,Deep,53,1498.54,1.8,1.95,232.22,
2001,T6,R2,S2,2,Surface,12,339.29,1.52,1.55,11.88,fungi
2001,T6,R2,S2,2,Middle,60,1696.46,1.68,1.75,128.88,charcoal
2001,T6,R2,S2,2,Deep,28,791.68,1.41,1.66,192.47,
2001,T6,R2,S3,1,Surface,20,565.49,1.51,1.54,17.77,
2001,T6,R2,S3,1,Middle,29,819.96,1.71,1.74,27.44,
2001,T6,R2,S3,1,Deep,51,1441.99,1.71,1.83,170.76,
2001,T6,R2,S3,2,Surface,18,311.02,1.56,1.59,9.16,* changed depth from 15 to 18 based on a natural break/fungi
2001,T6,R2,S3,2,Middle,20,565.49,1.61,1.67,32.46,
2001,T6,R2,S3,2,Deep,62,1753.01,1.72,1.85,222.82,
2001,T6,R2,S4,1,Surface,9,254.47,1.25,1.32,17.25,fungi
2001,T6,R2,S4,1,Middle,34,961.33,1.62,1.68,55.9,
2001,T6,R2,S4,1,Deep,57,1611.64,1.49,1.74,414.69,
2001,T6,R2,S4,2,Surface,12,339.29,1.55,1.6,19.21,
2001,T6,R2,S4,2,Middle,37,1046.15,1.64,1.75,118.56,
2001,T6,R2,S4,2,Deep,51,1441.99,1.61,1.87,385.05,
2001,T6,R2,S5,1,Surface,12,197.92,1.35,1.35,1.65,
2001,T6,R2,S5,1,Middle,36,1017.88,1.62,1.77,154.59,
2001,T6,R2,S5,1,Deep,52,1470.27,1.52,1.76,352.17,black flakes- chrcoal?
2001,T6,R2,S5,2,Surface,12,339.29,1.46,1.52,20.48,fungi
2001,T6,R2,S5,2,Middle,53,1498.54,1.61,1.7,134.16,small pieces of charcoal
2001,T6,R2,S5,2,Deep,35,989.6,1.52,1.78,263.07,
2001,T6,R3,S1,1,Surface,23,650.31,1.46,1.55,56.83,
2001,T6,R3,S1,1,Middle,58,1639.91,1.64,1.66,35.23,
2001,T6,R3,S1,1,Deep,19,537.21,1.49,1.61,60.59,fungi
2001,T6,R3,S1,2,Surface,21,593.76,1.63,1.65,15.47,fungi
2001,T6,R3,S1,2,Middle,53,1498.54,1.69,1.72,40.35,
2001,T6,R3,S1,2,Deep,26,735.13,1.5,1.88,280.12,
2001,T6,R3,S2,1,Surface,22,622.04,1.61,1.66,30.82,
2001,T6,R3,S2,1,Middle,51,1441.99,1.66,1.69,52.02,
2001,T6,R3,S2,1,Deep,27,763.41,1.78,2.02,176.98,fungi
2001,T6,R3,S2,2,Surface,24,678.58,1.53,1.55,10.11,
2001,T6,R3,S2,2,Middle,50,1413.72,1.59,1.66,88.75,
2001,T6,R3,S2,2,Deep,26,735.13,1.87,1.94,48.3,fungi
2001,T6,R3,S3,1,Surface,18,508.94,1.58,1.59,6.46,
2001,T6,R3,S3,1,Middle,35,706.86,1.5,1.58,56.51,
2001,T6,R3,S3,1,Deep,47,1328.89,1.7,1.84,182.3,
2001,T6,R3,S3,2,Surface,22,622.04,1.53,1.55,13.23,
2001,T6,R3,S3,2,Middle,37,1046.15,1.7,1.72,29.64,
2001,T6,R3,S3,2,Deep,41,1159.25,1.74,1.85,130.2,
2001,T6,R3,S4,1,Surface,25,706.86,1.59,1.62,22.89,
2001,T6,R3,S4,1,Middle,41,1159.25,1.65,1.7,51.44,
2001,T6,R3,S4,1,Deep,34,961.33,1.72,1.79,76.28,
2001,T6,R3,S4,2,Surface,30,848.23,1.51,1.53,16.45,roots
2001,T6,R3,S4,2,Middle,44,1244.07,1.57,1.65,103.38,
2001,T6,R3,S4,2,Deep,26,735.13,1.81,1.86,32.29,
2001,T6,R3,S5,1,Surface,23,650.31,1.41,1.46,30.11,
2001,T6,R3,S5,1,Middle,27,763.41,1.69,1.72,22.8,
2001,T6,R3,S5,1,Deep,50,1413.72,1.61,1.88,380.99,
2001,T7,R1,S4,2,Middle,31,876.5,1.47,1.83,315.96,
2001,T6,R3,S5,2,Surface,21,593.76,1.48,1.5,14.79,
2001,T6,R3,S5,2,Middle,29,819.96,1.49,1.65,134.33,Bt1 horizon  changed from 62 to 50 cm based on texture
2001,T6,R3,S5,2,Deep,50,791.68,1.79,1.88,76.32,
2001,T6,R4,S1,1,Surface,26,735.13,1.32,1.35,23.73,
2001,T6,R4,S1,1,Middle,34,961.33,1.47,1.63,154.76,
2001,T6,R4,S1,1,Deep,40,1130.97,1.32,1.76,496.87,
2001,T6,R4,S1,2,Surface,22,622.04,1.45,1.5,31.58,
2001,T6,R4,S1,2,Middle,28,791.68,1.5,1.71,169.52,
2001,T6,R4,S1,2,Deep,50,1413.72,1.37,1.7,479.43,
2001,T6,R4,S2,1,Surface,24,678.58,1.43,1.46,19.21,
2001,T6,R4,S2,1,Middle,49,1385.44,1.58,1.68,142.05,
2001,T6,R4,S2,1,Deep,27,763.41,1.38,1.8,317.24,
2001,T6,R4,S2,2,Surface,24,678.58,1.45,1.47,18.5,
2001,T6,R4,S2,2,Middle,39,1102.7,1.67,1.75,87.55,
2001,T6,R4,S2,2,Deep,37,1046.15,1.38,1.79,435.9,
2001,T6,R4,S3,1,Surface,22,622.04,1.43,1.47,29.82,
2001,T6,R4,S3,1,Middle,44,1244.07,1.5,1.66,200.47,
2001,T6,R4,S3,1,Deep,34,961.33,1.21,1.68,451.8,
2001,T6,R4,S3,2,Surface,22,622.04,1.31,1.36,28.12,fungi
2001,T6,R4,S3,2,Middle,28,791.68,1.53,1.64,93.23,
2001,T6,R4,S3,2,Deep,50,1413.72,1.46,1.67,290.79,
2001,T6,R4,S4,1,Surface,22,622.04,1.42,1.44,14.01,fungi
2001,T6,R4,S4,1,Middle,45,1272.35,1.67,1.76,114.41,
2001,T6,R4,S4,1,Deep,33,933.05,1.8,1.81,8.5,
2001,T6,R4,S4,2,Surface,21,593.76,1.58,1.64,35.95,fungi
2001,T6,R4,S4,2,Middle,30,848.23,1.52,1.68,138.57,
2001,T6,R4,S4,2,Deep,49,1385.44,1.71,1.77,83.62,
2001,T6,R4,S5,1,Surface,23,650.31,1.57,1.6,20.73,
2001,T6,R4,S5,1,Middle,45,1272.35,1.69,1.74,61.48,
2001,T6,R4,S5,1,Deep,32,904.78,1.57,1.82,226.25,
2001,T6,R4,S5,2,Surface,23,650.31,1.5,1.53,19.11,
2001,T6,R4,S5,2,Middle,38,1074.42,1.67,1.69,17.15,
2001,T6,R4,S5,2,Deep,39,1102.7,1.51,1.73,247.96,
2001,T6,R5,S1,1,Surface,18,508.94,1.36,1.41,27.48,fungal growth
2001,T6,R5,S1,1,Middle,48,1357.17,1.36,1.73,495.7,
2001,T6,R5,S1,1,Deep,34,961.33,1.39,1.6,205.18,* actual length 31/ fungal growth/ lots of small rocks
2001,T6,R5,S1,2,Surface,20,565.49,1.47,1.51,19.63,little OM/fungal growth
2001,T6,R5,S1,2,Middle,25,706.86,1.3,1.68,266.96,
2001,T6,R5,S1,2,Deep,55,819.96,1.33,1.69,292.87,
2001,T6,R5,S2,1,Surface,29,819.96,1.57,1.63,51.06,fungal growth
2001,T6,R5,S2,1,Middle,30,367.57,1.75,1.76,6.35,* black chunks
2001,T6,R5,S2,1,Deep,41,678.58,1.63,1.78,103.39,
2001,T6,R5,S2,2,Surface,22,622.04,1.4,1.43,17.96,fungal growth
2001,T6,R5,S2,2,Middle,47,1328.89,1.6,1.66,75.48,23-30 could be E hor.
2001,T6,R5,S2,2,Deep,31,876.5,1.46,1.72,230.22,
2001,T6,R5,S3,1,Surface,23,650.31,1.43,1.47,27.55,fungal growth
2001,T6,R5,S3,1,Middle,58,1639.91,1.67,1.74,127.61,
2001,T6,R5,S3,1,Deep,19,537.21,1.26,1.77,275.04,
2001,T6,R5,S3,2,Surface,23,650.31,1.27,1.38,73.02,fungal growth
2001,T6,R5,S3,2,Middle,42,1187.52,1.58,1.67,111.45,
2001,T6,R5,S3,2,Deep,35,735.13,1.67,1.96,213.99,* non-B.D is the Bt3 hor
2001,T6,R5,S4,1,Surface,22,622.04,1.32,1.35,19.32,fungal growth
2001,T6,R5,S4,1,Middle,40,1130.97,1.37,1.55,199.87,several small black chunks
2001,T6,R5,S4,1,Deep,38,1074.42,1.48,1.65,184.81,
2001,T6,R5,S4,2,Surface,27,763.41,1.49,1.53,33.03,fungal growth
2001,T6,R5,S4,2,Middle,36,1017.88,1.62,1.75,139.85,some black material/ harder than previous material/ fungal growth
2001,T6,R5,S4,2,Deep,37,1046.15,1.51,1.75,243.08,
2001,T6,R5,S5,1,Surface,18,508.94,1.34,1.39,23.04,fungal growth
2001,T6,R5,S5,1,Middle,42,876.5,1.54,1.69,125.5,
2001,T6,R5,S5,1,Deep,40,706.86,1.19,1.72,380.98,
2001,T6,R5,S5,2,Surface,11,311.02,1.26,1.39,40.55,fungal growth
2001,T6,R5,S5,2,Middle,48,1357.17,1.54,1.6,84.9,tiny black chunk/ approx .05 of circum empty of soil
2001,T6,R5,S5,2,Deep,41,1159.25,1.26,1.6,399.29,.03 of circum empty of soil
2001,T6,R6,S1,1,Surface,27,763.41,1.39,1.43,30.23,* actual  length 23 cm
2001,T6,R6,S1,1,Middle,23,650.31,1.81,1.9,53.09,
2001,T6,R6,S1,1,Deep,50,1413.72,1.65,1.79,194.84,
2001,T6,R6,S1,2,Surface,25,706.86,1.47,1.5,17.73,* fungal growth
2001,T6,R6,S1,2,Middle,22,622.04,1.76,1.83,44.02,
2001,T6,R6,S1,2,Deep,53,1498.54,1.83,1.86,45,
2001,T6,R6,S2,1,Surface,25,706.86,1.58,1.63,37.03,fungal growth
2001,T6,R6,S2,1,Middle,35,989.6,1.82,1.86,47.65,
2001,T6,R6,S2,1,Deep,40,1130.97,1.84,1.87,34.39,fungal growth/ black material looks like decaying OM (ROOTS?)/ saves a small sample
2001,T6,R6,S2,2,Surface,27,763.41,1.3,1.35,38.62,
2001,T6,R6,S2,2,Middle,20,565.49,1.79,1.84,26.92,
2001,T6,R6,S2,2,Deep,53,1498.54,1.73,1.81,127.65,
2001,T6,R6,S3,1,Surface,25,706.86,1.58,1.61,19.02,fungi
2001,T6,R6,S3,1,Middle,31,876.5,1.87,1.91,33.99,
2001,T6,R6,S3,1,Deep,44,1244.07,1.6,1.73,160.83,fungi
2001,T6,R6,S3,2,Surface,27,763.41,1.43,1.5,53.46,
2001,T6,R6,S3,2,Middle,27,763.41,1.93,1.98,39.49,
2001,T6,R6,S3,2,Deep,46,1300.62,1.66,1.74,104.16,
2001,T6,R6,S4,1,Surface,28,791.68,1.53,1.56,24.53,fungi
2001,T6,R6,S4,1,Middle,29,819.96,1.88,1.96,66.53,
2001,T6,R6,S4,1,Deep,43,1215.8,1.6,1.66,72.49,
2001,T6,R6,S4,2,Surface,20,565.49,1.5,1.57,41.17,
2001,T6,R6,S4,2,Middle,14,395.84,1.73,1.76,13.86,
2001,T6,R6,S4,2,Deep,66,1866.11,1.65,1.67,42.51,
2001,T6,R6,S5,1,Surface,26,735.13,1.65,1.72,53.95,
2001,T6,R6,S5,1,Middle,24,678.58,1.44,1.48,30.5,
2001,T6,R6,S5,1,Deep,50,1413.72,1.89,1.99,136.25,
2001,T6,R6,S5,2,Surface,25,706.86,1.55,1.63,55.38,
2001,T6,R6,S5,2,Middle,21,593.76,1.85,1.93,44.13,
2001,T6,R6,S5,2,Deep,54,1526.81,1.64,1.75,163.88,
2001,T7,R1,S1,1,Surface,28,791.68,1.66,1.69,27.61,
2001,T7,R1,S1,1,Middle,29,819.96,1.82,1.89,53.67,
2001,T7,R1,S1,1,Deep,43,1215.8,1.6,1.72,146.31,
2001,T7,R1,S1,2,Surface,18,508.94,1.71,1.76,20.93,
2001,T7,R1,S1,2,Middle,40,1130.97,1.75,1.79,48.64,
2001,T7,R1,S1,2,Deep,42,1187.52,1.88,1.95,77.18,
2001,T7,R1,S2,1,Surface,23,650.31,1.6,1.66,38.73,
2001,T7,R1,S2,1,Middle,30,848.23,1.8,1.83,32.37,
2001,T7,R1,S2,1,Deep,47,1328.89,1.78,1.89,150.09,
2001,T7,R1,S2,2,Surface,26,735.13,1.54,1.6,41.42,
2001,T7,R1,S2,2,Middle,29,819.96,1.74,1.77,28.4,
2001,T7,R1,S2,2,Deep,45,1272.35,1.86,1.92,74.83,
2001,T7,R1,S3,1,Surface,35,989.6,1.4,1.44,36.75,
2001,T7,R1,S3,1,Middle,32,904.78,1.83,1.91,70.85,
2001,T7,R1,S3,1,Deep,33,933.05,1.66,1.84,172,
2001,T7,R1,S3,2,Surface,31,876.5,1.54,1.58,36.01,compressed
2001,T7,R1,S3,2,Middle,48,1357.17,1.71,1.89,240.75,
2001,T7,R1,S3,2,Deep,18,508.94,1.62,2.25,320.16,
2001,T7,R1,S4,1,Surface,25,706.86,1.58,1.66,58.18,
2001,T7,R1,S4,1,Middle,36,1017.88,1.63,1.74,114.18,
2001,T7,R1,S4,1,Deep,39,1102.7,1.72,1.89,184.34,
2001,T7,R1,S4,2,Surface,26,735.13,1.6,1.67,50.41,
2001,T7,R1,S4,2,Deep,36,1017.88,1.49,1.86,375.15,gap between 73 & 80
2001,T7,R1,S5,1,Surface,35,989.6,1.62,1.68,63.22,
2001,T7,R1,S5,1,Middle,24,678.58,1.55,1.86,206.01,
2001,T7,R1,S5,1,Deep,41,1159.25,1.81,1.86,51.02,
2001,T7,R1,S5,2,Surface,39,1102.7,1.45,1.52,69.71,
2001,T7,R1,S5,2,Middle,40,1130.97,1.79,1.86,72.6,
2001,T7,R1,S5,2,Deep,21,593.76,1.78,1.79,10.52,
2001,T7,R2,S1,1,Surface,17,480.66,1.49,1.5,5.17,
2001,T7,R2,S1,1,Middle,41,1159.25,1.61,1.63,25.23,
2001,T7,R2,S1,1,Deep,42,1187.52,1.81,1.91,112.74,
2001,T7,R2,S1,2,Surface,21,593.76,1.29,1.34,31.78,
2001,T7,R2,S1,2,Middle,32,904.78,1.71,1.73,14.68,
2001,T7,R2,S1,2,Deep,47,1328.89,1.67,1.94,366.76,
2001,T7,R2,S2,1,Surface,19,537.21,1.32,1.42,52.67,fungal growth
2001,T7,R2,S2,1,Middle,39,1102.7,1.57,1.68,116.08,
2001,T7,R2,S2,1,Deep,42,791.68,1.59,1.89,237.27,
2001,T7,R2,S2,2,Surface,9,254.47,1.36,1.38,4.44,fungal growth
2001,T7,R2,S2,2,Middle,53,1498.54,1.58,1.62,50.74,
2001,T7,R2,S2,2,Deep,38,1074.42,1.56,1.96,425.64,
2001,T7,R2,S3,1,Surface,22,622.04,1.36,1.39,18.73,fungi
2001,T7,R2,S3,1,Middle,31,311.02,1.17,1.73,172.61,
2001,T7,R2,S3,1,Deep,47,1328.89,1.66,1.79,168.13,
2001,T7,R2,S3,2,Surface,22,622.04,1.47,1.57,63.9,fungi
2001,T7,R2,S3,2,Middle,16,452.39,1.39,1.81,188.94,
2001,T7,R2,S3,2,Deep,62,1526.81,1.74,1.83,142.07,
2001,T7,R2,S4,1,Surface,19,537.21,1.49,1.55,29.7,
2001,T7,R2,S4,1,Middle,17,480.66,1.59,1.84,123.72,
2001,T7,R2,S4,1,Deep,64,1809.56,1.6,1.74,253.45,
2001,T7,R2,S4,2,Surface,19,537.21,1.29,1.34,27.08,fungi
2001,T7,R2,S4,2,Middle,20,565.49,1.56,1.63,39.72,
2001,T7,R2,S4,2,Deep,61,1724.73,1.51,1.76,436.06,
2001,T7,R2,S5,1,Surface,22,622.04,1.35,1.45,60.91,changed Ap hor depth from 13 to 22 based on natural break (texture and color)/ fungi
2001,T7,R2,S5,1,Middle,32,904.78,1.52,1.58,54.53,
2001,T7,R2,S5,1,Deep,46,1300.62,1.42,1.74,412.14,
2001,T7,R2,S5,2,Surface,19,537.21,1.45,1.5,30.74,
2001,T7,R2,S5,2,Middle,33,537.21,1.6,1.79,100.63,
2001,T7,R2,S5,2,Deep,48,1357.17,1.65,1.83,238.39,
2001,T7,R3,S1,1,Surface,22,622.04,1.4,1.43,20.85,fungal growth 
2001,T7,R3,S1,1,Middle,41,1159.25,1.69,1.73,48.85,
2001,T7,R3,S1,1,Deep,37,1046.15,1.64,1.86,225.95,
2001,T7,R3,S1,2,Surface,16,452.39,1.28,1.35,31.09,"fungal growth , large root mass"
2001,T7,R3,S1,2,Middle,59,1668.19,1.68,1.7,33.21,
2001,T7,R3,S1,2,Deep,25,706.86,1.68,1.92,170.32,
2001,T7,R3,S2,1,Surface,21,593.76,1.37,1.46,54.32,"fungal growth , large root mass"
2001,T7,R3,S2,1,Middle,48,1357.17,1.64,1.71,93.99,
2001,T7,R3,S2,1,Deep,31,876.5,1.63,1.82,166.67,
2001,T7,R3,S2,2,Surface,16,452.39,1.22,1.3,37.79,
2001,T7,R3,S2,2,Middle,66,1866.11,1.65,1.73,140.57,
2001,T7,R3,S2,2,Deep,18,508.94,1.22,1.81,303.11,
2001,T7,R3,S3,1,Surface,15,424.12,1.25,1.29,19.14,
2001,T7,R3,S3,1,Middle,36,1017.88,1.47,1.62,156.8,
2001,T7,R3,S3,1,Deep,49,1385.44,1.67,1.82,211.67,
2001,T7,R3,S3,2,Surface,14,395.84,1.54,1.61,25.76,
2001,T7,R3,S3,2,Middle,34,622.04,1.59,1.64,30.59,
2001,T7,R3,S3,2,Deep,52,1470.27,1.56,1.78,319.61,
2001,T7,R3,S4,1,Surface,11,311.02,1.14,1.17,8.14,fungal growth
2001,T7,R3,S4,1,Middle,89,2516.42,1.32,1.38,153.632,
2001,T7,R3,S4,2,Surface,23,650.31,1.49,1.52,21.6,
2001,T7,R3,S4,2,Middle,47,1328.89,1.62,1.74,161.5,
2001,T7,R3,S4,2,Deep,30,848.23,1.7,1.88,153.81,
2001,T7,R3,S5,1,Surface,11,311.02,1.42,1.45,8.41,
2001,T7,R3,S5,1,Middle,53,1498.54,1.62,1.7,112.75,
2001,T7,R3,S5,1,Deep,36,1017.88,1.47,1.93,460.34,
2001,T7,R3,S5,2,Surface,20,565.49,1.45,1.51,29.88,fungal groth
2001,T7,R3,S5,2,Middle,47,1328.89,1.64,1.72,116.35,
2001,T7,R3,S5,2,Deep,33,933.05,1.47,1.84,348.76,
2001,T7,R4,S1,1,Surface,25,706.86,1.39,1.55,114.3,large root mass
2001,T7,R4,S1,1,Middle,37,1046.15,1.45,1.65,207.43,
2001,T7,R4,S1,1,Deep,38,1074.42,1.43,1.7,288.39,
2001,T7,R4,S1,2,Surface,23,650.31,1.47,1.53,39.85,
2001,T7,R4,S1,2,Middle,35,989.6,1.6,1.75,145.42,power failure/weighed after sitting at room temp. for 13 hrs.
2001,T7,R4,S1,2,Deep,42,1187.52,1.64,1.83,218.75,
2001,T7,R4,S2,1,Surface,25,706.86,1.35,1.39,29.78,
2001,T7,R4,S2,1,Middle,43,1215.8,1.73,1.76,42.67,
2001,T7,R4,S2,1,Deep,32,904.78,1.66,1.86,174.49,
2001,T7,R4,S2,2,Surface,25,706.86,1.49,1.52,21.7,
2001,T7,R4,S2,2,Middle,51,1441.99,1.68,1.73,70.63,
2001,T7,R4,S2,2,Deep,24,678.58,1.84,1.93,60.88,
2001,T7,R4,S3,1,Surface,25,706.86,1.44,1.48,30.62,large root mass
2001,T7,R4,S3,1,Middle,39,1102.7,1.69,1.73,43.63,
2001,T7,R4,S3,1,Deep,36,1017.88,1.44,1.81,373.38,
2001,T7,R4,S3,2,Surface,23,650.31,1.43,1.46,19.1,
2001,T7,R4,S3,2,Middle,37,1046.15,1.69,1.74,49.06,
2001,T7,R4,S3,2,Deep,40,1130.97,1.59,1.76,193.64,
2001,T7,R4,S4,1,Surface,21,593.76,1.37,1.5,78.01,
2001,T7,R4,S4,1,Middle,30,848.23,1.61,1.64,23.87,
2001,T7,R4,S4,1,Deep,49,1385.44,1.54,1.74,281.22,
2001,T7,R4,S4,2,Surface,23,650.31,1.46,1.5,32.22,
2001,T7,R4,S4,2,Middle,26,735.13,1.86,1.93,49.45,
