source	id	datetime	layer	level[m]	extension[m]	som[kgDWha-1]	min[kgDWha-1]	C_hum[kgCha-1]	C_aorg[kgCha-1]	C_litter_1[kgCha-1]	C_litter_2[kgCha-1]	C_litter_3[kgCha-1]	C_mic_1[kgCha-1]	C_mic_2[kgCha-1]	C_mic_3[kgCha-1]	C_doc[kgCha-1]	N_hum[kgNha-1]	N_aorg[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_nh4_clay[kgNha-1]	N_nh4[kgNha-1]	N_nh3[kgNha-1]	N_no3[kgNha-1]	N_no[kgNha-1]	N_n2o[kgNha-1]	N_don[kgNha-1]	S_so4[kgSha-1]	ph[-]	anvf[-]	o2[bar]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]
setup	0	1989-04-09 00:00:00	-11	-1.6	0.2	272878	2.87712e+06	136439	6.4192e-06	8.9598e-08	7.85785e-06	7.24227e-06	0.000119069	0.00100213	2.43971e-07	0.295083	16845.7	5.69905e-07	3.60155e-07	3.19173e-05	0.0254005	0.194977	5.13218e-05	0.00715228	8.05293e-05	0.000183024	1.91629e-06	0	6.5	0.928274	0.0389712	3.50593e-08	1.83719e-10	6.87597e-11
setup	0	1989-04-09 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	8.14703e-07	9.7779e-09	9.36687e-07	9.31625e-07	2.73666e-05	0.000181985	3.09069e-08	0.266538	10876.1	7.16864e-08	4.4179e-08	4.40593e-06	0.0150937	0.168751	4.42555e-05	0.00312359	3.96645e-05	9.03161e-05	1.54858e-06	0	6.5	0.917727	0.0418566	2.94726e-08	1.65855e-11	6.93202e-12
setup	0	1989-04-09 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048	1.0699e-07	1.17662e-09	1.19542e-07	1.25263e-07	5.10935e-07	3.5046e-06	4.0302e-09	0.22127	7290.48	9.26553e-09	5.75491e-09	6.57964e-08	0.0097831	0.11788	3.0878e-05	0.00138459	2.25806e-05	5.09101e-05	1.34016e-06	0	6.5	0.913234	0.0430367	3.06782e-08	7.63607e-15	1.04806e-13
setup	0	1989-04-10 00:00:00	-1	-0.02	0.02	517863	-220520	258897	10.0555	1.12017	15.9167	5.58682	1.59614	0.337303	0.256365	15.7018	16923.2	2.36963	0.333876	0.606915	6.30989	6.33878	0.000155304	0.0279699	5.50321e-07	2.78896e-06	0.00049234	0	5.5	0.176224	0.111343	8.35348e-06	9.47786e-07	6.69988e-15
setup	0	1989-04-10 00:00:00	-2	-0.05	0.03	777794	-330780	388851	15.0912	1.05935	22.2417	5.31269	0.971798	1.12439	0.395356	25.8669	26619.1	3.39743	0.4219	0.504136	5.04876	5.11572	0.000124991	0.0152696	8.20351e-07	5.49607e-05	0.000675318	0	5.5	0.537038	0.0209745	1.05205e-05	1.80486e-07	1.77467e-13
setup	0	1989-04-10 00:00:00	-3	-0.1	0.05	1.29642e+06	-551300	648111	25.1237	4.35964	58.2359	9.35203	0.536719	2.59899	0.635362	38.6789	46587.5	5.26388	1.14512	0.617373	4.60404	4.67051	0.000112627	0.00506065	1.15162e-06	6.13951e-05	0.000731151	0	5.5	0.829274	0.0389025	9.262e-06	1.26554e-07	1.51851e-07
setup	0	1989-04-10 00:00:00	-4	-0.2	0.1	2.59252e+06	-1.1026e+06	1.29603e+06	53.1038	12.9076	141.699	19.0449	0.121753	5.39565	1.1672	49.9675	99682.4	10.0948	2.99264	0.54388	5.25345	5.34629	0.000141573	0.0008248	1.71323e-06	7.11925e-05	0.00109965	0	5.5	0.977958	0.0181855	9.60184e-06	2.04719e-09	7.88942e-08
setup	0	1989-04-10 00:00:00	-5	-0.4	0.2	2.56288e+06	417200	1.28142e+06	3.3904	0.611943	8.8238	1.55809	0.00192549	0.817953	0.0749493	11.1571	109349	0.345427	0.206604	0.0843117	0.638669	0.736775	3.18932e-05	0.0136804	0.000132777	0.00181911	6.83623e-05	0	5.5	0.997603	0.00681226	6.1882e-07	3.02029e-10	2.29923e-07
setup	0	1989-04-10 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.377168	0.0469463	0.896289	0.207344	0.000563321	0.106179	0.00808851	1.36006	122704	0.0369454	0.0238639	0.0106006	0.28465	0.328128	1.24952e-05	0.24691	0.0010557	0.00232485	1.84544e-05	0	5.5	0.994512	0.0104838	2.1347e-07	7.99391e-09	6.02787e-07
setup	0	1989-04-10 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0346716	0.00209358	0.0708121	0.0278874	0.000299743	0.0164993	0.0010599	0.716244	79711.3	0.00348766	0.00222871	0.00167235	0.166034	0.330079	9.3075e-05	0.361945	0.00125163	0.00215239	7.64543e-06	0	6.5	0.980962	0.0197822	1.14214e-07	2.79704e-09	1.0549e-07
setup	0	1989-04-10 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00303295	0.000105604	0.00558447	0.00330674	0.000153592	0.00431847	0.000135276	0.707042	72737.2	0.000298609	0.000212133	0.000354035	0.153994	0.476509	0.000130087	0.121453	0.000629749	0.00113127	6.95182e-06	0	6.5	0.965567	0.0267226	1.17327e-07	3.81395e-10	9.60819e-09
setup	0	1989-04-10 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303653	0.000373702	8.50461e-06	0.00056466	0.000405149	0.00138752	0.0240318	1.51437e-05	0.437517	37490.8	3.48439e-05	2.37963e-05	0.00155941	0.0567797	0.334468	8.96677e-05	0.0440161	0.000368957	0.000769793	3.92892e-06	0	6.5	0.952911	0.0313693	7.02112e-08	4.78516e-09	1.39246e-08
setup	0	1989-04-10 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.84365e-05	8.35793e-07	6.51304e-05	5.3627e-05	0.000826792	0.00958049	1.91201e-06	0.353752	25130.8	4.39421e-06	2.86864e-06	0.000464483	0.037813	0.259335	6.87864e-05	0.0183137	0.000175683	0.000388181	2.75803e-06	0	6.5	0.941797	0.034979	4.92988e-08	2.18081e-09	1.93423e-09
setup	0	1989-04-10 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.38862e-06	8.88339e-08	7.81256e-06	7.13351e-06	0.00011467	0.00100705	2.44241e-07	0.26992	16845.7	5.67255e-07	3.56813e-07	3.17361e-05	0.0254492	0.195339	5.14658e-05	0.00718258	8.38098e-05	0.00018811	1.91501e-06	0	6.5	0.929	0.0387657	3.49324e-08	1.65328e-10	6.70486e-11
setup	0	1989-04-10 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	8.10838e-07	9.69478e-09	9.313e-07	9.17623e-07	2.60703e-05	0.000183396	3.0937e-08	0.242491	10876.1	7.13531e-08	4.37618e-08	4.36138e-06	0.0151231	0.169055	4.4363e-05	0.00313276	4.1433e-05	9.31994e-05	1.54245e-06	0	6.5	0.919226	0.041457	2.92811e-08	1.47342e-11	5.21104e-12
setup	0	1989-04-10 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.06437e-07	1.16579e-09	1.18812e-07	1.23378e-07	4.90837e-07	3.52739e-06	4.03341e-09	0.20025	7290.48	9.21791e-09	5.69864e-09	6.53476e-08	0.00980952	0.118104	3.09521e-05	0.00138753	2.36689e-05	5.27294e-05	1.05062e-06	0	6.5	0.914683	0.0426597	2.23022e-08	7.03967e-15	7.85546e-14
setup	0	1989-04-11 00:00:00	-1	-0.02	0.02	517861	-220520	258896	10.0273	1.11495	15.8533	5.54231	1.38387	0.550142	0.258446	16.8024	16923.1	2.36416	0.332493	0.605475	6.33386	6.39102	0.000167056	0.0297106	5.25379e-08	2.02511e-07	0.000497974	0	5.5	0.285734	0.0732587	7.95971e-06	1.74062e-07	1.53785e-13
setup	0	1989-04-11 00:00:00	-2	-0.05	0.03	777801	-330780	388854	15.0864	1.05722	22.186	5.23345	0.372745	1.72445	0.398766	22.3948	26619.1	3.39587	0.420173	0.486656	5.07291	5.10477	0.000262821	0.0159205	1.24141e-06	1.10593e-05	0.000338408	0	5.5	0.822663	0.0614838	1.28162e-06	6.50906e-08	2.38788e-12
setup	0	1989-04-11 00:00:00	-3	-0.1	0.05	1.29643e+06	-551300	648116	25.1157	4.35142	58.0938	9.21262	0.349853	2.7866	0.641041	33.4595	46587.5	5.26052	1.14111	0.608638	4.62755	4.65787	0.000343903	0.00521089	2.41758e-06	2.39357e-05	0.00018961	0	5.5	0.888669	0.0483241	9.92043e-07	1.50256e-08	8.39944e-13
setup	0	1989-04-11 00:00:00	-4	-0.2	0.1	2.5925e+06	-1.1026e+06	1.29602e+06	52.0519	12.3514	138.406	18.7598	0.0488561	5.46879	1.17857	59.741	99682.2	9.99053	2.91897	0.529348	5.35696	5.62048	0.000233181	0.000827471	1.44066e-06	1.56332e-05	0.00411457	0	5.5	0.991182	0.00839372	3.81881e-05	1.44321e-09	1.1615e-09
setup	0	1989-04-11 00:00:00	-5	-0.4	0.2	2.56288e+06	417200	1.28142e+06	3.37326	0.605293	8.76257	1.53488	0.00208879	0.819348	0.0756723	9.87036	109349	0.343782	0.204948	0.0844479	0.641926	0.740323	4.67662e-05	0.0115636	0.000119772	0.00141866	6.59384e-05	0	5.5	0.997419	0.00708453	5.96459e-07	2.06857e-10	2.0975e-07
setup	0	1989-04-11 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.375238	0.0464114	0.889832	0.204253	0.000619705	0.107814	0.00812598	1.2829	122704	0.0367106	0.0236631	0.0107421	0.28599	0.329625	1.32099e-05	0.240246	0.00104131	0.0022897	1.81154e-05	0	5.5	0.994036	0.0109426	2.08197e-07	8.7112e-09	5.64326e-07
setup	0	1989-04-11 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0344968	0.00207198	0.0703405	0.0274708	0.000303592	0.0166931	0.00106294	0.677903	79711.3	0.00346923	0.00220989	0.0016949	0.166555	0.331107	9.29576e-05	0.359842	0.00124067	0.00217412	7.61016e-06	0	6.5	0.981005	0.0197624	1.13209e-07	3.03304e-09	9.91164e-08
setup	0	1989-04-11 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00301796	0.000104629	0.00555031	0.00325726	0.00015155	0.00433863	0.000135637	0.666577	72737.2	0.000297307	0.000210302	0.000358603	0.154358	0.477629	0.000130313	0.122837	0.000639466	0.00115363	6.93594e-06	0	6.5	0.966075	0.0265217	1.16464e-07	3.68311e-10	9.37628e-09
setup	0	1989-04-11 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303653	0.000371886	8.42923e-06	0.000561311	0.000399078	0.00138652	0.0240702	1.51697e-05	0.410098	37490.8	3.46856e-05	2.35855e-05	0.00157163	0.0568979	0.335166	8.99567e-05	0.0445302	0.000382184	0.00078974	3.94019e-06	0	6.5	0.95238	0.03155	7.04403e-08	4.79554e-09	1.40204e-08
setup	0	1989-04-11 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.82037e-05	8.28583e-07	6.47518e-05	5.28226e-05	0.000813771	0.00960046	1.91462e-06	0.327466	25130.8	4.37381e-06	2.84264e-06	0.000465484	0.0378863	0.259838	6.90009e-05	0.018403	0.000182745	0.000398681	2.76633e-06	0	6.5	0.941333	0.0351224	4.94612e-08	2.08713e-09	1.96774e-09
setup	0	1989-04-11 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.35815e-06	8.80739e-08	7.76741e-06	7.02639e-06	0.000110835	0.00101135	2.44492e-07	0.248264	16845.7	5.64615e-07	3.53506e-07	3.15429e-05	0.0254971	0.195702	5.16094e-05	0.00721295	8.72686e-05	0.000193476	1.91447e-06	0	6.5	0.929567	0.038605	3.48464e-08	1.50967e-10	6.89171e-11
setup	0	1989-04-11 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	8.0699e-07	9.6123e-09	9.25941e-07	9.03833e-07	2.49243e-05	0.000184639	3.09648e-08	0.221769	10876.1	7.1021e-08	4.33494e-08	4.30784e-06	0.0151512	0.169359	4.44718e-05	0.00314213	4.33304e-05	9.62503e-05	1.53745e-06	0	6.5	0.920511	0.0411116	2.912e-08	1.32149e-11	4.54425e-12
setup	0	1989-04-11 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.05933e-07	1.15598e-09	1.18134e-07	1.21523e-07	4.71465e-07	3.5485e-06	4.03638e-09	0.181213	7290.48	9.17482e-09	5.64443e-09	6.487e-08	0.00983039	0.118309	3.10228e-05	0.00139055	2.48459e-05	5.46647e-05	1.04657e-06	0	6.5	0.9161	0.0422877	1.98833e-08	6.46051e-15	5.88515e-14
setup	0	1989-04-12 00:00:00	-1	-0.02	0.02	517812	-220520	258873	9.8287	0.945145	14.5677	5.4594	1.52402	0.451833	0.261005	41.38	16922.5	2.32719	0.307811	0.643784	6.4628	6.83394	0.000203161	0.0748723	2.00478e-06	1.01139e-06	0.00371314	0	5.5	0.233852	0.0352515	6.32088e-05	3.24669e-06	4.43478e-09
setup	0	1989-04-12 00:00:00	-2	-0.05	0.03	777765	-330780	388838	14.7875	0.937459	20.862	5.13136	0.712871	1.40185	0.40285	40.0316	26618.7	3.34849	0.3961	0.49306	5.1586	5.43297	0.000175377	0.0279471	1.83487e-06	1.49386e-06	0.00316037	0	5.5	0.667271	0.043578	5.36551e-05	1.24836e-06	1.37763e-08
setup	0	1989-04-12 00:00:00	-3	-0.1	0.05	1.29641e+06	-551300	648106	24.6181	4.04297	55.915	9.05916	0.285574	2.8581	0.647655	46.9948	46587.3	5.19617	1.09724	0.573316	4.6956	4.92174	0.00016676	0.00696202	1.79753e-06	1.25081e-06	0.00304169	0	5.5	0.910066	0.0315452	5.20486e-05	2.02345e-07	7.42963e-09
setup	0	1989-04-12 00:00:00	-4	-0.2	0.1	2.59248e+06	-1.1026e+06	1.29602e+06	51.0208	11.7926	135.037	18.4764	0.0706158	5.44741	1.19098	69.0677	99682	9.87136	2.84394	0.534629	5.51507	5.84919	0.00019325	0.000858809	3.00887e-06	1.28349e-05	0.00440558	0	5.5	0.98726	0.0142622	4.01332e-05	4.35095e-09	1.18426e-09
setup	0	1989-04-12 00:00:00	-5	-0.4	0.2	2.56288e+06	417200	1.28143e+06	3.35637	0.598701	8.70167	1.51201	0.00206544	0.820643	0.0763763	8.76133	109349	0.34219	0.203305	0.0845716	0.645125	0.743902	6.36749e-05	0.00981554	0.000117972	0.00118792	6.45136e-05	0	5.5	0.997454	0.00705197	5.89436e-07	2.033e-10	1.72487e-07
setup	0	1989-04-12 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.37334	0.0458853	0.88345	0.201207	0.000688841	0.10936	0.00816162	1.21595	122704	0.0364818	0.0234648	0.0108781	0.287317	0.331121	1.77945e-05	0.233849	0.00102629	0.00225145	1.78868e-05	0	5.5	0.993455	0.0114749	2.05444e-07	9.98593e-09	5.30903e-07
setup	0	1989-04-12 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0343238	0.00205062	0.069872	0.0270603	0.000313911	0.0168709	0.00106584	0.644821	79711.3	0.00345148	0.00219127	0.00171584	0.167074	0.332133	9.41195e-05	0.35836	0.00123267	0.00218836	7.58916e-06	0	6.5	0.980621	0.0199645	1.12496e-07	3.38923e-09	9.40544e-08
setup	0	1989-04-12 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00300307	0.000103662	0.00551633	0.00320851	0.00015091	0.00435678	0.000135982	0.631574	72737.2	0.000295987	0.000208489	0.000362928	0.154722	0.478747	0.000130629	0.123855	0.000647854	0.0011709	6.92422e-06	0	6.5	0.966278	0.0264413	1.15836e-07	3.69817e-10	9.0587e-09
setup	0	1989-04-12 00:00:00	-9	-1.2	0.2	607305	2.54269e+06	303653	0.000370078	8.35414e-06	0.000557969	0.000393097	0.0013753	0.0241184	1.51944e-05	0.386464	37490.8	3.45271e-05	2.33765e-05	0.00158352	0.0570164	0.335865	9.02165e-05	0.044942	0.000394866	0.000808077	3.94873e-06	0	6.5	0.952282	0.031583	7.04362e-08	4.67603e-09	1.39339e-08
setup	0	1989-04-12 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.79718e-05	8.21394e-07	6.43737e-05	5.20301e-05	0.000798083	0.00962296	1.91707e-06	0.304885	25130.8	4.35348e-06	2.81688e-06	0.000466529	0.0379597	0.260342	6.92002e-05	0.0184823	0.000189848	0.000409138	2.77159e-06	0	6.5	0.941233	0.0351534	4.95121e-08	1.98811e-09	1.98211e-09
setup	0	1989-04-12 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.3278e-06	8.73179e-08	7.72242e-06	6.92088e-06	0.000107313	0.00101531	2.44726e-07	0.229624	16845.7	5.61984e-07	3.50234e-07	3.13455e-05	0.0255447	0.196065	5.17495e-05	0.00724201	9.08308e-05	0.000198978	1.9137e-06	0	6.5	0.930124	0.0384463	3.47651e-08	1.38987e-10	7.03523e-11
setup	0	1989-04-12 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	8.03157e-07	9.53044e-09	9.20609e-07	8.90252e-07	2.38963e-05	0.000185751	3.09908e-08	0.203912	10876.1	7.06903e-08	4.29418e-08	4.24933e-06	0.0151788	0.169662	4.4581e-05	0.00315146	4.53109e-05	9.94098e-05	1.53317e-06	0	6.5	0.92166	0.0408008	2.89793e-08	1.19466e-11	4.67342e-12
setup	0	1989-04-12 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.05431e-07	1.14625e-09	1.17459e-07	1.19697e-07	4.53487e-07	3.56787e-06	4.03911e-09	0.164811	7290.48	9.13191e-09	5.59084e-09	6.42755e-08	0.00984902	0.118516	3.10949e-05	0.00139362	2.60859e-05	5.66795e-05	1.04277e-06	0	6.5	0.917459	0.0419284	1.97726e-08	5.93305e-15	4.40665e-14
setup	0	1989-04-13 00:00:00	-1	-0.02	0.02	517764	-220520	258850	9.66147	0.847058	13.7338	5.42154	1.57892	0.433925	0.264096	54.976	16921.8	2.29175	0.292436	0.655331	6.68083	7.10988	0.000232561	0.0457347	8.66062e-07	7.15396e-06	0.00281113	0	5.5	0.224069	0.0460088	5.43023e-05	3.18507e-06	1.63468e-07
setup	0	1989-04-13 00:00:00	-2	-0.05	0.03	777746	-330780	388830	14.5359	0.847894	19.8113	5.03537	0.787083	1.34428	0.407701	52.6659	26618.5	3.30409	0.376955	0.511664	5.32299	5.65552	0.000195312	0.0364415	1.7318e-06	3.46911e-05	0.00250612	0	5.5	0.637698	0.0495673	4.1521e-05	1.13582e-06	7.97673e-07
setup	0	1989-04-13 00:00:00	-3	-0.1	0.05	1.2964e+06	-551300	648104	24.1993	3.8217	54.2826	8.91397	0.314788	2.83816	0.655323	55.4014	46587.2	5.13715	1.06426	0.584261	4.82881	5.09615	0.000183955	0.0271397	1.88951e-06	6.16997e-05	0.00247689	0	5.5	0.901564	0.0336802	3.19919e-05	2.43559e-07	1.44833e-06
setup	0	1989-04-13 00:00:00	-4	-0.2	0.1	2.59248e+06	-1.1026e+06	1.29602e+06	50.1527	11.3339	132.187	18.198	0.0810614	5.44111	1.20459	74.9867	99681.9	9.75938	2.78033	0.542061	5.68857	6.01183	0.000204695	0.00876781	2.87313e-06	0.000106501	0.0035341	0	5.5	0.985395	0.0153902	3.43996e-05	7.07007e-09	9.9844e-07
setup	0	1989-04-13 00:00:00	-5	-0.4	0.2	2.56288e+06	417200	1.28143e+06	3.33949	0.592381	8.64372	1.48987	0.00229865	0.821661	0.0770967	9.13959	109349	0.340851	0.201728	0.0847184	0.648273	0.747442	6.34634e-05	0.0114104	0.000118116	0.0013082	6.53029e-05	0	5.5	0.997186	0.00738378	5.81095e-07	2.00872e-10	2.11897e-07
setup	0	1989-04-13 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.371461	0.0453658	0.877125	0.198209	0.000735768	0.111061	0.00819631	1.17768	122704	0.0362437	0.0232687	0.0110293	0.288638	0.332623	1.77677e-05	0.225961	0.00100374	0.00225788	1.78913e-05	0	5.5	0.993063	0.011772	2.05289e-07	1.12815e-08	5.64209e-07
setup	0	1989-04-13 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0341526	0.00202936	0.069405	0.0266561	0.00034073	0.0170294	0.00106862	0.617296	79711.3	0.00343514	0.00217277	0.00173669	0.167594	0.333165	9.47769e-05	0.358492	0.00122852	0.00222465	7.61018e-06	0	6.5	0.979192	0.0206945	1.12741e-07	4.10477e-09	9.25076e-08
setup	0	1989-04-13 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00298828	0.000102701	0.00548248	0.00316049	0.000153093	0.00437162	0.000136313	0.60143	72737.2	0.000294671	0.000206692	0.000367136	0.155084	0.479867	0.000130992	0.124799	0.000655542	0.00118803	6.93001e-06	0	6.5	0.965862	0.0266072	1.15579e-07	3.8794e-10	8.79834e-09
setup	0	1989-04-13 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000368279	8.27941e-06	0.000554636	0.000387206	0.00136359	0.0241665	1.5218e-05	0.36609	37490.8	3.43687e-05	2.31695e-05	0.00159503	0.0571353	0.336565	9.04975e-05	0.0452801	0.000407119	0.000825434	3.95441e-06	0	6.5	0.952238	0.0315981	7.0374e-08	4.58267e-09	1.37553e-08
setup	0	1989-04-13 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.77409e-05	8.14234e-07	6.39965e-05	5.12495e-05	0.000781325	0.00964637	1.91938e-06	0.285464	25130.8	4.33322e-06	2.79136e-06	0.000467557	0.0380333	0.260847	6.93962e-05	0.0185515	0.000196972	0.000419416	2.77415e-06	0	6.5	0.94137	0.0351109	4.94774e-08	1.88956e-09	1.98182e-09
setup	0	1989-04-13 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.29756e-06	8.65662e-08	7.67759e-06	6.81695e-06	0.000103996	0.00101904	2.44946e-07	0.213573	16845.7	5.59363e-07	3.46996e-07	3.11483e-05	0.0255922	0.196428	5.18867e-05	0.00726899	9.44737e-05	0.000204525	1.91227e-06	0	6.5	0.930734	0.0382718	3.46738e-08	1.28623e-10	7.13187e-11
setup	0	1989-04-13 00:00:00	-12	-1.8	0.2	176179	2.85782e+06	88089.5	7.99339e-07	9.44917e-09	9.15302e-07	8.76876e-07	2.29618e-05	0.00018676	3.1015e-08	0.188523	10876.1	7.03608e-08	4.25386e-08	4.18787e-06	0.0152061	0.169965	4.46902e-05	0.00316051	4.73573e-05	0.00010264	1.52925e-06	0	6.5	0.922732	0.0405093	2.88503e-08	1.08688e-11	4.78481e-12
setup	0	1989-04-13 00:00:00	-13	-2	0.2	118096	2.9159e+06	59048.1	1.04931e-07	1.13659e-09	1.16788e-07	1.17898e-07	4.36938e-07	3.5856e-06	4.04164e-09	0.150679	7290.48	9.08917e-09	5.53787e-09	6.35794e-08	0.0098668	0.118723	3.11678e-05	0.00139668	2.73769e-05	5.87545e-05	1.03924e-06	0	6.5	0.91875	0.0415848	1.96676e-08	5.47005e-15	3.51668e-14
setup	0	1989-04-14 00:00:00	-1	-0.02	0.02	517732	-220520	258835	9.53966	0.805527	13.3109	5.41622	1.61423	0.426189	0.268812	59.5386	16921.2	2.26498	0.285206	0.663897	6.89259	7.26605	0.000296593	0.0340232	4.18232e-07	3.82711e-06	0.00209344	0	5.5	0.21983	0.0543647	4.02647e-05	2.42317e-06	8.16759e-09
setup	0	1989-04-14 00:00:00	-2	-0.05	0.03	777739	-330780	388828	14.3527	0.786814	19.0559	4.94602	0.816412	1.32548	0.41481	59.2316	26618.3	3.26887	0.36305	0.518792	5.48939	5.78808	0.000244881	0.0344729	1.84878e-06	2.97507e-05	0.00190591	0	5.5	0.62805	0.0520571	3.13333e-05	8.76739e-07	1.15099e-07
setup	0	1989-04-14 00:00:00	-3	-0.1	0.05	1.2964e+06	-551300	648106	23.8942	3.6634	53.0671	8.77346	0.330764	2.82601	0.665867	59.6877	46587.2	5.08913	1.03949	0.588927	4.9616	5.19969	0.000224269	0.0451385	2.37314e-06	6.10839e-05	0.00192141	0	5.5	0.897107	0.0345842	2.41388e-05	2.0619e-07	3.84871e-07
setup	0	1989-04-14 00:00:00	-4	-0.2	0.1	2.59248e+06	-1.1026e+06	1.29602e+06	49.5203	11.0024	130.046	17.9245	0.0858305	5.43971	1.22115	76.4399	99681.8	9.67061	2.73209	0.547445	5.84207	6.11061	0.000235372	0.0212753	2.8682e-06	8.64627e-05	0.00274136	0	5.5	0.984551	0.0158032	2.57089e-05	8.30116e-09	8.55534e-07
setup	0	1989-04-14 00:00:00	-5	-0.4	0.2	2.56289e+06	417200	1.28143e+06	3.32227	0.585987	8.58514	1.46806	0.00229793	0.822842	0.0778609	9.60384	109349	0.339644	0.200142	0.0848244	0.651417	0.75109	7.04015e-05	0.015381	0.000107364	0.00115961	6.63198e-05	0	5.5	0.997191	0.00735046	5.86397e-07	1.26166e-10	2.06657e-07
setup	0	1989-04-14 00:00:00	-6	-0.6	0.2	2.5628e+06	417200	1.2814e+06	0.369587	0.0448438	0.870764	0.195255	0.000901419	0.112583	0.00823065	1.14767	122704	0.0359837	0.0230723	0.0111745	0.289968	0.334167	1.94854e-05	0.215521	0.000982243	0.00224208	1.79316e-05	0	5.5	0.991705	0.01289	2.09711e-07	2.357e-08	5.31652e-07
setup	0	1989-04-14 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749792	0.0339825	0.00200822	0.0689393	0.0262581	0.000367803	0.017195	0.0010713	0.595552	79711.3	0.00342082	0.00215441	0.00175889	0.168116	0.334205	9.53521e-05	0.361129	0.00123452	0.00229631	7.64841e-06	0	6.5	0.977769	0.0213962	1.13312e-07	4.84473e-09	9.59457e-08
setup	0	1989-04-14 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.00297358	0.000101742	0.00544866	0.00311319	0.000157991	0.00438396	0.000136631	0.575744	72737.2	0.000293403	0.00020491	0.000371508	0.155448	0.480992	0.000131307	0.126332	0.000664257	0.00121171	6.95764e-06	0	6.5	0.964848	0.0270058	1.15927e-07	4.2698e-10	8.90937e-09
setup	0	1989-04-14 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.000366489	8.20497e-06	0.000551311	0.000381403	0.00136022	0.024206	1.52404e-05	0.348588	37490.8	3.42111e-05	2.29644e-05	0.0016065	0.0572544	0.337267	9.07519e-05	0.0456253	0.00041917	0.000843622	3.95877e-06	0	6.5	0.951939	0.0316993	7.03834e-08	4.5749e-09	1.36755e-08
setup	0	1989-04-14 00:00:00	-10	-1.4	0.2	407088	2.74291e+06	203544	4.7511e-05	8.07108e-07	6.36205e-05	5.04806e-05	0.000765767	0.00966844	1.92156e-06	0.268759	25130.8	4.31304e-06	2.7661e-06	0.000468581	0.038107	0.261352	6.95841e-05	0.0186152	0.000204121	0.000429786	2.77549e-06	0	6.5	0.94152	0.0350647	4.94191e-08	1.80624e-09	1.97839e-09
setup	0	1989-04-14 00:00:00	-11	-1.6	0.2	272879	2.87712e+06	136439	6.26745e-06	8.58189e-08	7.63293e-06	6.71459e-06	0.000100899	0.00102252	2.45152e-07	0.199747	16845.7	5.56752e-07	3.43793e-07	3.09544e-05	0.0256396	0.196791	5.20212e-05	0.00729404	9.81896e-05	0.000210128	1.91041e-06	0	6.5	0.93137	0.0380895	3.4573e-08	1.19585e-10	7.19809e-11
