X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,phaq_value,phaq_value_avg,phaq_method,phaq_date,phaq_dataset_id,phaq_profile_code,phaq_licence
-101.947029099999,33.2597198,145839,658302,United States of America,3,15,Ap2,0,"{1:8.30,2:8.30,3:7.90,4:7.90}",8.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0706,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.947029099999,33.2597198,145839,658303,United States of America,15,35,,0,"{1:7.80,2:7.80,3:8.20,4:8.20}",8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0706,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.947029099999,33.2597198,145839,658304,United States of America,35,40,Btk,0,"{1:8.30,2:8.30,3:7.90,4:7.90}",8.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0706,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469986,33.2597275,145840,658306,United States of America,3,13,Ap2,0,"{1:7.80,2:7.80,3:8.10,4:8.10}",7.95,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0707,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469986,33.2597275,145840,658307,United States of America,13,27,Btp,0,"{1:8.20,2:8.20,3:7.90,4:7.90}",8.05,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0707,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469986,33.2597275,145840,658308,United States of America,27,40,Bt/Ap,0,"{1:7.70,2:7.70,3:8.00,4:8.00}",7.85,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0707,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469299,33.259861,145841,658309,United States of America,0,3,Ap1,0,"{1:8.60,2:8.60,3:8.30,4:8.30}",8.45,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0708,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469299,33.259861,145841,658310,United States of America,3,14,Ap2,0,"{1:7.70,2:7.70,3:8.00,4:8.00}",7.85,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0708,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469299,33.259861,145841,658311,United States of America,14,29,ABp,0,"{1:8.30,2:8.30}",8.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10}",US-NCSS,10N0708,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9469299,33.259861,145841,658312,United States of America,29,40,Bt/Ap,0,"{1:8.20,2:8.20,3:7.80,4:7.80}",8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2009-11-10,2:2009-11-10,3:2009-11-10,4:2009-11-10}",US-NCSS,10N0708,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9000092,33.2633095,146114,659941,United States of America,0,3,A1,0,"{1:6.70,2:6.70}",6.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1225,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9000092,33.2633095,146114,659942,United States of America,3,15,A2,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1225,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9000092,33.2633095,146114,659943,United States of America,15,50,Bt,0,"{1:7.70,2:7.70}",7.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1225,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.900039699999,33.2631493,146115,659944,United States of America,0,3,A1,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1226,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.900039699999,33.2631493,146115,659945,United States of America,3,19,A2,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1226,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.900039699999,33.2631493,146115,659946,United States of America,19,50,Bt,0,"{1:7.80,2:7.80}",7.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1226,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001007,33.2632294,146116,659947,United States of America,0,3,A1,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1227,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001007,33.2632294,146116,659948,United States of America,3,20,A2,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1227,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001007,33.2632294,146116,659949,United States of America,20,50,Bt,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1227,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001694,33.2633018,146117,659950,United States of America,0,3,A1,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1228,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001694,33.2633018,146117,659951,United States of America,3,23,A2,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1228,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001694,33.2633018,146117,659952,United States of America,23,38,,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1228,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001694,33.2633018,146117,659953,United States of America,38,50,Bt,0,"{1:7.80,2:7.80}",7.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-6-9,2:2010-6-9}",US-NCSS,10N1228,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001999,33.2631302,146118,659954,United States of America,0,3,Ap1,0,"{1:6.90,2:6.90}",6.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-7-23,2:2010-7-23}",US-NCSS,10N1229,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001999,33.2631302,146118,659955,United States of America,3,21,Bt1,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-7-23,2:2010-7-23}",US-NCSS,10N1229,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9001999,33.2631302,146118,659956,United States of America,21,50,Bt2,0,"{1:7.90,2:7.90}",7.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2010-7-23,2:2010-7-23}",US-NCSS,10N1229,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704541,United States of America,0,30,A1,0,"{1:7.60,2:7.60}",7.6,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704542,United States of America,30,38,A2,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704543,United States of America,38,61,Bt11,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704544,United States of America,61,84,Bt12,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704545,United States of America,84,107,Bt21,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704546,United States of America,107,130,Bt22,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704547,United States of America,130,170,B,0,"{1:8.30,2:8.30}",8.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.9875031,33.2097206,153902,704548,United States of America,170,190,Bk,0,"{1:8.30,2:8.30}",8.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4473,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704549,United States of America,0,41,A1,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704550,United States of America,41,46,A2,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704551,United States of America,46,69,Bt1,0,"{1:6.40,2:6.40}",6.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704552,United States of America,69,107,Bt2,0,"{1:6.30,2:6.30}",6.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704553,United States of America,107,168,Bt3,0,"{1:6.80,2:6.80}",6.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704554,United States of America,168,244,B,0,"{1:7.40,2:7.40}",7.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0250015,33.2194443,153903,704555,United States of America,244,279,Bk,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1953-7-1,2:1953-7-1}",US-NCSS,40A4474,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845580,United States of America,0,20,Ap,0,"{1:7.70,2:7.70}",7.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845581,United States of America,20,35,Bt1,0,"{1:7.80,2:7.80}",7.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845582,United States of America,35,50,Bt2,0,"{1:8.20,2:8.20}",8.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845583,United States of America,50,68,Bt3,0,"{1:8.10,2:8.10,3:7.70,4:7.70}",7.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0044479,33.2530556,176388,845584,United States of America,68,98,Btk1,0,"{1:8.00,2:8.00,3:8.30,4:8.30}",8.15,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""3:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""4:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-20,2:1995-7-20,3:1995-7-20,4:1995-7-20}",US-NCSS,95P0866,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
