X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,totc_value,totc_value_avg,totc_method,totc_date,totc_dataset_id,totc_profile_code,totc_licence
-101.075386,32.8575554,140376,629800,United States of America,26,38,Bt2,0,"{1:8.70,2:8.70}",8.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.075386,32.8575554,140376,629801,United States of America,38,53,Bt3,0,"{1:7.60,2:7.60}",7.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.075386,32.8575554,140376,629802,United States of America,53,78,Bt4,0,"{1:10.10,2:10.10}",10.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.075386,32.8575554,140376,629803,United States of America,78,107,Btk1,0,"{1:37.50,2:37.50}",37.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.075386,32.8575554,140376,629804,United States of America,107,170,Btk2,0,"{1:50.70,2:50.70}",50.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.075386,32.8575554,140376,629805,United States of America,170,220,Btk3,0,"{1:43.70,2:43.70}",43.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0173,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629806,United States of America,0,13,A,0,"{1:20.70,2:20.70}",20.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629807,United States of America,13,28,Bw,0,"{1:21.80,2:21.80}",21.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629808,United States of America,28,47,Bk1,0,"{1:21.50,2:21.50}",21.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629809,United States of America,47,108,Bk2,0,"{1:57.60,2:57.60}",57.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629810,United States of America,108,133,Btk1,0,"{1:45.60,2:45.60}",45.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629811,United States of America,133,182,Btk2,0,"{1:39.20,2:39.20}",39.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0484619,32.8383827,140377,629812,United States of America,182,239,Btk3,0,"{1:25.30,2:25.30}",25.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-17,2:2003-9-17}",US-NCSS,04N0174,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0811691,32.7931099,140378,629813,United States of America,0,12,A1,0,"{1:38.30,2:38.30}",38.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0811691,32.7931099,140378,629814,United States of America,12,31,A2,0,"{1:48.70,2:48.70}",48.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0811691,32.7931099,140378,629815,United States of America,31,39,Bkm,0,"{1:107.30,2:107.30}",107.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0811691,32.7931099,140378,629816,United States of America,39,103,Bkm/Bk1,0,"{1:86.60,2:86.60}",86.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0811691,32.7931099,140378,629817,United States of America,103,211,Bk/Bkm,0,"{1:69.50,2:69.50}",69.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629818,United States of America,0,16,A,0,"{1:22.00,2:22.00}",22,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629819,United States of America,16,39,Bt1,0,"{1:21.90,2:21.90}",21.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629820,United States of America,39,74,Bt2,0,"{1:24.30,2:24.30}",24.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629821,United States of America,74,95,Bk1,0,"{1:73.30,2:73.30}",73.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629822,United States of America,95,119,Bk2,0,"{1:61.40,2:61.40}",61.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629823,United States of America,119,184,Btk1,0,"{1:44.70,2:44.70}",44.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.076774599999,32.8354988,140379,629824,United States of America,184,210,Btk2,0,"{1:48.50,2:48.50}",48.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-9-18,2:2003-9-18}",US-NCSS,04N0176,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639150,United States of America,0,14,A1,0,"{1:18.10,2:18.10}",18.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639151,United States of America,14,33,A2,0,"{1:22.60,2:22.60}",22.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639152,United States of America,33,52,Bt1,0,"{1:22.00,2:22.00}",22,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639153,United States of America,52,76,B2,0,"{1:20.00,2:20.00}",20,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639154,United States of America,76,101,,0,"{1:27.60,2:27.60}",27.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639155,United States of America,101,139,Bky2,0,"{1:30.80,2:30.80}",30.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639156,United States of America,139,177,,0,"{1:19.50,2:19.50}",19.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099152,142237,639157,United States of America,177,200,2By/Cd,0,"{1:4.80,2:4.80}",4.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0175,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639185,United States of America,0,12,A1,0,"{1:7.80,2:7.80}",7.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639186,United States of America,12,26,A2,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639187,United States of America,26,62,Bt1,0,"{1:6.40,2:6.40}",6.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639188,United States of America,62,88,Bt2,0,"{1:4.50,2:4.50}",4.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639189,United States of America,88,115,Bt3,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639190,United States of America,115,134,Bt4,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639191,United States of America,134,170,B/C,0,"{1:0.80,2:0.80}",0.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.0736923,33.2099457,142242,639192,United States of America,170,200,2Ck,0,"{1:50.70,2:50.70}",50.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-16,2:2005-9-16}",US-NCSS,06N0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609515,United States of America,0,8,A,0,"{1:26.10,2:26.10}",26.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609516,United States of America,8,18,Bw,0,"{1:8.00,2:8.00}",8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609517,United States of America,18,41,Bss1,0,"{1:7.50,2:7.50}",7.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609518,United States of America,41,71,,0,"{1:6.50,2:6.50}",6.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609519,United States of America,71,104,,0,"{1:4.00,2:4.00}",4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609520,United States of America,104,122,,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609521,United States of America,122,150,Bkss1,0,"{1:10.20,2:10.20}",10.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609522,United States of America,150,183,Bkss2,0,"{1:51.10,2:51.10}",51.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609523,United States of America,183,216,2Bk1,0,"{1:27.50,2:27.50}",27.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609524,United States of America,216,246,2Bk2,0,"{1:6.80,2:6.80}",6.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.450691199999,33.3544731,136326,609525,United States of America,246,330,3Bk,0,"{1:18.70,2:18.70}",18.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-19,2:2000-1-19}",US-NCSS,00P0692,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609526,United States of America,0,27,Ap,0,"{1:4.30,2:4.30}",4.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609527,United States of America,27,43,C,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609528,United States of America,43,80,,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609529,United States of America,80,91,Ab,0,"{1:3.00,2:3.00}",3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609530,United States of America,91,149,Btb1,0,"{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609531,United States of America,149,174,Btb2,0,"{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2335052,32.961525,136327,609532,United States of America,174,200,Bkb,0,"{1:8.40,2:8.40}",8.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0693,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609533,United States of America,0,14,Ap1,0,"{1:3.20,2:3.20}",3.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609534,United States of America,14,38,Ap2,0,"{1:2.30,2:2.30}",2.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609535,United States of America,38,62,Ap3,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609536,United States of America,62,97,,0,"{1:3.30,2:3.30}",3.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609537,United States of America,97,136,Btb,0,"{1:3.50,2:3.50}",3.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609538,United States of America,136,167,Bkb1,0,"{1:17.90,2:17.90}",17.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609539,United States of America,167,186,Bkb2,0,"{1:6.50,2:6.50}",6.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3868408,33.1601295,136328,609540,United States of America,186,220,Bgkb,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0694,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609541,United States of America,0,8,Ap1,0,"{1:9.90,2:9.90}",9.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609542,United States of America,8,18,Ap2,0,"{1:6.10,2:6.10}",6.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609543,United States of America,18,28,Ap3,0,"{1:4.30,2:4.30}",4.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609544,United States of America,28,56,Bss1,0,"{1:4.20,2:4.20}",4.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609545,United States of America,56,84,,0,"{1:3.50,2:3.50}",3.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609546,United States of America,84,107,,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609547,United States of America,107,135,,0,"{1:1.80,2:1.80}",1.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
